Domain	Status	Genome	Gene Count	
B	P	Streptococcus agalactiae GB00951	1	
B	P	Mycobacterium tuberculosis M1384	3	
B	P	Mycobacterium tuberculosis MD15226	3	
B	P	Mycobacterium tuberculosis TKK_02_0001	3	
B	P	Escherichia coli 224	1	
B	P	Mycobacterium tuberculosis PanR0602	3	
B	P	Mycobacterium sp. H054	3	
B	F	Pseudomonadaceae bacterium E1086	1	
B	P	Salinispora arenicola CNX814	2	
B	P	Salmonella enterica enterica sv. Newport CVM N18486	1	
B	P	Yersinia massiliensis CCUG 53443	1	
B	P	Salinispora arenicola CNR416	2	
B	P	Mycobacterium tuberculosis BTB07-206	3	
B	P	Mycobacterium tuberculosis OFXR-14	3	
B	P	Mycobacterium immunogenum H068	3	
B	P	Mycobacterium avium 10-5560	3	
B	P	Klebsiella pneumoniae MGH 18	1	
B	D	Syntrophus sp. GWC2_56_31	1	
B	P	Halomonas meridiana ACAM 246	1	
B	F	Kocuria flava HO-9041	1	
B	F	Salmonella enterica enterica sv. Newport CFSAN001660	1	
B	P	Citrobacter amalonaticus GTA-817-RBA-P2	1	
B	P	Mycobacterium tuberculosis BTB11-236	3	
B	P	Deltaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_44_21	2	
B	P	Mycobacterium tuberculosis 2485AR	3	
B	P	Paenibacillus sp. Root444D2	1	
B	P	Dietzia schimae DSM 45139	2	
B	P	Escherichia coli RU1 BHI5	3	
B	P	Citrobacter freundii NBRC 12681	2	
B	P	Saccharopolyspora erythraea D	3	
B	D	Deltaproteobacteria bacterium RBG_16_47_11	2	
B	P	Escherichia coli BIDMC 19B	1	
B	F	Mycobacterium tuberculosis KZN 4207 (DS)	3	
B	P	Mycobacterium abscessus PAP056	3	
B	P	Mycobacterium tuberculosis TB_RSA45	3	
B	P	Anaerococcus hydrogenalis ACS-025-V-Sch4	1	
B	P	Mycobacterium tuberculosis MD15766	3	
B	P	Clostridium botulinum SU0998	1	
B	P	Bhargavaea ginsengi CGMCC 1.6763	1	
B	P	Mycobacterium tuberculosis O09501089	3	
B	P	Frankiaceae bacterium JGI 009 (unscreened)	3	
B	P	Patulibacter minatonensis KV-614, DSM 18081	5	
B	P	Catelliglobosispora koreensis DSM 44566	2	
B	F	Lactobacillus plantarum WCFS1	1	
B	F	Mycobacterium indicus pranii MTCC 9506	3	
B	P	Saccharomonospora cyanea NA-134	3	
B	P	Actinoplanes xinjiangensis DSM 45184	2	
B	F	Clostridium botulinum 111	1	
B	P	Streptomyces sp. SA3_actG	3	
B	P	Mycobacterium tuberculosis MTBR1/09	3	
B	P	Burkholderia sp. UYPR1.413	1	
B	P	Burkholderiales bacterium RIFCSPHIGHO2_02_FULL_64_19	1	
B	P	Mycobacterium tuberculosis MAL020157	3	
B	P	Klebsiella pneumoniae pneumoniae KPNIH6	1	
B	P	Mycobacterium tuberculosis BTB11-371	3	
B	P	Klebsiella pneumoniae pneumoniae ST512-K30BO	2	
B	D	Bacteroidetes bacterium GWF2_43_11	1	
B	P	Mycobacterium tuberculosis OFXR-23	3	
B	P	Amycolatopsis rubida DSM 44637	3	
B	P	Mycobacterium avium hominissuis MAH-E-88-1	3	
B	F	Clostridium botulinum NCTC 8266	1	
B	P	Corynebacterium afermentans afermentans DSM 44280	1	
B	F	Mycobacterium haemophilum DSM 44634 ATCC 29548	3	
B	P	Mycobacterium tuberculosis MD15855	3	
B	F	Streptomyces lividans TK24	3	
B	P	Corynebacterium accolens ATCC 49725	1	
B	P	Alloiococcus otitis ATCC 51267	1	
B	P	Anaerococcus octavius NCTC 9810	1	
B	P	Enterococcus avium ATCC 14025	1	
B	F	Pseudonocardia sp. HH130629-09	3	
B	P	Mycobacterium tuberculosis KT-0077	3	
B	P	Halomonas caseinilytica CGMCC 1.6773	1	
B	P	Clostridium sphenoides ATCC 19403	2	
B	P	Enterococcus faecalis 5952	1	
B	P	Klebsiella pneumoniae pneumoniae ST258-K26BO	2	
B	P	Mycobacterium tuberculosis XTB13-082	3	
B	P	Klebsiella pneumoniae CHS 44	4	
B	P	Mycobacterium tuberculosis M2199	3	
B	P	Psychrobacter sp. JCM 18903	1	
B	F	Mycobacterium abscessus FLAC004	3	
B	P	Bacillus cereus ATCC 10876	1	
B	P	Mycobacterium tuberculosis XTB13-223	3	
B	P	Klebsiella pneumoniae KPOII-10	2	
B	D	Deltaproteobacteria bacterium GWA2_57_13	2	
B	P	unclassified Actinobacteria Bin 57	2	
B	P	Aeromonas sp. 159	1	
B	P	Mycobacterium tuberculosis TBR-152	3	
B	P	Mycobacterium tuberculosis UG-D	3	
B	P	Salinispora arenicola CNP105	2	
B	P	Mycobacterium tuberculosis M1929	3	
B	P	Aeromonas enteropelogenes CECT 4487	1	
B	P	Mycobacterium tuberculosis TKK_05SA_0058	3	
B	P	Corynebacterium pseudodiphtheriticum DSM 44287	1	
B	F	Corynebacterium riegelii PUDD_83A45	1	
B	D	Lysobacter spongiicola DSM 21749	1	
B	P	Mycobacterium tuberculosis 400731	3	
B	P	Mycobacterium sp. Root265	3	
B	P	Mycobacterium tuberculosis TKK_03_0030	3	
B	P	Robinsoniella sp. KNHs210	2	
B	P	Acetobacterium dehalogenans DSM 11527	3	
B	P	Mycobacterium tuberculosis TKK-01-0069	3	
B	P	Mycobacterium tuberculosis I_15762	3	
B	P	Mycobacterium nebraskense AKUC2	3	
B	P	Mycobacterium abscessus 4S-0116-S	3	
B	F	Algibacter alginicilyticus HZ22	1	
B	P	Klebsiella pneumoniae CHS 12	4	
B	P	Salmonella enterica enterica sv. Agona 59.F.08	1	
B	P	Mycobacterium avium hominissuis MAH-E-83-1	3	
B	P	Mycobacterium tuberculosis PanR0606	3	
B	F	Thermovibrio ammonificans HB-1, DSM 15698	1	
B	P	Rhodopirellula baltica WH47	1	
B	F	Salinibacter ruber M8	1	
B	F	Desulfobacterium autotrophicum HRM2, DSM 3382	1	
B	P	Microcystis aeruginosa PCC 9808	3	
B	P	Salinispora arenicola CNR425	2	
B	F	Enterobacter cloacae 35734	1	
B	P	Cyanothece sp. BH63E, ATCC 51472	2	
B	F	Virgibacillus sp. 6R	1	
B	F	Rhodococcus sp. WB1	4	
B	P	Streptomyces sp. SolWspMP-sol2th	3	
B	P	Klebsiella pneumoniae CHS212	2	
B	P	Oligella urethralis DNF00040	1	
B	P	Cryobacterium levicorallinum CGMCC 1.11211	1	
B	F	Enterobacter cloacae GGT036	2	
B	P	Sciscionella marina DSM 45152	5	
B	P	Mycobacterium tuberculosis XTB13-212	3	
B	P	Mycobacterium tuberculosis PanR0801	3	
B	P	Mycobacterium tuberculosis BTB11-027	3	
B	P	Mycobacterium tuberculosis OFXR-31	3	
B	P	Mycobacterium tuberculosis M1438	3	
B	F	Bacillus cereus bv. anthracis CI	1	
B	P	Dysgonomonas capnocytophagoides DSM 22835	3	
B	P	Arthrospira platensis Paraca	3	
B	P	Mycobacterium tuberculosis TB_RSA66	3	
B	P	Deltaproteobacteria bacterium RIFOXYA12_FULL_58_15	2	
B	P	Tolypothrix campylonemoides VB511288	3	
B	P	Calescamantes bacterium JGI 0000106-G12 (contamination screened) (Combined_Assembly_EM19_1__EM19)	2	
B	P	Mycobacterium tuberculosis 2100HD	3	
B	P	Bacteroides thetaiotaomicron NLAE-zl-H492	1	
B	P	Planktothricoides sp. SR001 (Planktothricoides sp. SR001 non-axenic culture)	3	
B	P	Streptomyces sp. Wb2n-11	3	
B	P	Actinomadura chibensis NBRC 106107	2	
B	F	Pseudonocardia sp. EC080619-01	3	
B	P	Salmonella enterica enterica sv. Bareilly CFSAN000963	2	
B	P	Hydrogenoanaerobacterium saccharovorans CGMCC 1.5070	1	
B	P	Mycobacterium tuberculosis 1200172	3	
B	P	Mycobacterium tuberculosis TKK_05SA_0021	3	
B	P	Escherichia coli 4552-1	1	
B	P	Mycobacterium tuberculosis XTB13-124	3	
B	P	Salmonella enterica enterica serovar Senftenberg 50271	1	
B	P	Streptomyces gibsonii NRRL B-1335	3	
B	P	Mycobacterium tuberculosis TKK_05MA_0004	3	
B	F	Klebsiella pneumoniae MNCRE69	2	
B	P	Mycobacterium tuberculosis TKK-01-0009	3	
B	P	Mycobacterium tuberculosis TKK-01-0083	3	
B	P	Mycobacterium tuberculosis XTB13-092	3	
B	P	Mycobacterium abscessus 3A-0731	3	
B	P	Mycobacterium abscessus PAP106	3	
B	P	Streptomyces scabrisporus DSM 41855	3	
B	P	Bacillus sp. 95MFCvi2.1	2	
B	P	Klebsiella pneumoniae S_90SGR	2	
B	P	Clostridium sp. KNHs205	1	
B	P	Salinispora arenicola CNX482	2	
B	P	Corynebacterium sp. KPL1814	1	
B	P	Mycobacterium tuberculosis M2343	3	
B	P	Mycobacterium bovis BCG Connaught	3	
B	F	Enterobacter cloacae CAV1311	2	
B	P	Mycobacterium tuberculosis M2346	3	
B	P	Mycobacterium chubuense DSM 44219	3	
B	P	Planomicrobium soli CGMCC 1.12259	1	
B	P	Klebsiella pneumoniae pneumoniae ST2017:950118422	2	
B	F	Klebsiella michiganensis M1	1	
B	P	Cryomorphaceae bacterium EBPR_Bin_135	1	
B	P	Mycobacterium tuberculosis 6638	3	
B	D	Planococcus sp. L10.15	1	
B	P	Klebsiella pneumoniae UHKPC02	2	
B	P	Streptacidiphilus anmyonensis NBRC 103185	3	
B	P	Mycobacterium tuberculosis TKK_03_0040	3	
B	F	Stigmatella aurantiaca DW4/3-1	6	
B	P	Mycobacterium colombiense CECT 3035	3	
B	P	Mycobacterium tuberculosis BTB08-043	3	
B	P	Microscilla marina ATCC 23134	1	
B	D	Salinispora arenicola CNY679	2	
B	P	Mycobacterium tuberculosis TRUG0091	3	
B	F	Fusobacterium nucleatum subsp. animalis 21_1A null replaces 24105	2	
B	P	Mycobacterium tuberculosis TKK_04_0064	3	
B	P	Salmonella enterica enterica sv. Montevideo 8387	1	
B	P	Mycobacterium tuberculosis B09601926	3	
B	P	Staphylococcus epidermidis VCU118	1	
B	P	Streptomyces sporocinereus NBRC 100766	3	
B	F	Corynebacterium falsenii BL 8171, DSM 44353	1	
B	P	Streptomyces griseoplanus NRRL B-3064	3	
B	P	Mycobacterium tuberculosis BTB05-001	3	
B	P	Mycobacterium tuberculosis TRUG0051	3	
B	P	Peptoniphilaceae bacterium SIT14	1	
B	P	Saccharopolyspora spinosa DSM 44228	3	
B	P	Mycobacterium tuberculosis C49_20090	3	
B	P	Haemophilus influenzae HI1417	1	
B	P	Microcoleus vaginatus FGP-2	3	
B	F	Bacillus thuringiensis 97-27	1	
B	P	Mycobacterium tuberculosis TKK_04_0078	3	
B	P	Pseudomonas aeruginosa 152504	1	
B	P	Klebsiella pneumoniae CHS195	2	
B	D	Sulfobacillus thermosulfidooxidans AT-1, DSM 9293	2	
B	P	Lactobacillus paracasei paracasei Lpp123	1	
B	P	Mycobacterium tuberculosis TKK_03_0109	3	
B	F	Pseudomonadaceae bacterium C6918	1	
B	P	Mycobacterium tuberculosis G00101715	3	
B	P	Mycobacterium tuberculosis PanR0704	3	
B	P	Bacillus coagulans XZL9	1	
B	P	delta proteobacterium sp. MLMS-1	1	
B	D	Deltaproteobacteria bacterium RBG_16_54_18	1	
B	P	Calescamantes bacterium JGI MDM2 SSWTFF-2-E14 (unscreened)	2	
B	P	Salmonella enterica enterica sv. Montevideo MB110209-0055	1	
B	P	Mycobacterium fortuitum Z58	3	
B	P	Bacillus cereus VD214	1	
B	P	Pseudonocardia asaccharolytica DSM 44247	3	
B	F	Burkholderiales bacterium GJ-E10	1	
B	P	Lactobacillus brevis WK12	1	
B	F	Mycobacterium canettii CIPT 140070008	3	
B	P	Mycobacterium tuberculosis M1011	3	
B	P	Mycobacterium tuberculosis 301747	3	
B	P	Mycobacterium avium 11-0986	3	
B	D	Ignavibacteria bacterium GWC2_35_8	1	
B	P	Staphylococcus hominis hominis ZBW5	1	
B	P	Klebsiella pneumoniae UCI 68	2	
B	P	Salmonella enterica enterica sv. Agona 08.A.05	1	
B	F	Enterobacter lignolyticus G5	1	
B	P	Herminiimonas sp. CN	1	
B	P	Virgibacillus pantothenticus DSM 26	2	
B	P	Corynebacterium mucifaciens CIP 105129	1	
B	P	Mycobacterium canettii CIPT 140070005	3	
B	P	Staphylococcus hominis hominis C80	1	
B	P	Staphylococcus epidermidis SK135	1	
B	P	Mycobacterium abscessus PAP144	3	
B	P	Mycobacterium africanum K85	3	
B	P	Mycobacterium tuberculosis XTB13-186	3	
B	P	Lactobacillus casei A2-362	1	
B	P	Klebsiella pneumoniae UCICRE 4	2	
B	F	Halobacillus halophilus DSM 2266	1	
B	P	Acidobacteria bacterium RIFCSPLOWO2_12_FULL_67_14b	1	
B	P	Chloroflexi bacterium T81	1	
B	P	Salmonella enterica enterica sv. Kentucky ABB1087-1	1	
B	P	Bacteroides thetaiotaomicron NLAE-zl-P32 (Illumina Draft assembly with Velvet)	1	
B	P	Mycobacterium tuberculosis C2	3	
B	P	Mycobacterium tuberculosis O09701563	3	
B	P	Coleofasciculus chthonoplastes PCC 7420	2	
B	P	Mycobacterium tuberculosis TB_RSA170	3	
B	P	Streptomyces sp TLI_053	3	
B	P	Klebsiella pneumoniae MRSN 3562	2	
B	P	Klebsiella pneumoniae CHS92	2	
B	P	Methylomicrobium buryatense 5G	2	
B	P	Streptomyces sp. HGB0020	3	
B	P	Salinispora pacifica CNR894	2	
B	P	Streptomyces sp. CNR698	3	
B	P	Bacteroides neonati MS4	1	
B	P	Salmonella enterica enterica sv. Agona 40.E.08	1	
B	P	Mycobacterium africanum MAL020173	3	
B	P	Streptomyces yunnanensis CGMCC 4.3555	3	
B	P	Escherichia coli 199	2	
B	P	Bacillus sp. Root11	1	
B	P	Fischerella sp. PCC 9431	2	
B	P	Mycobacterium tuberculosis TB_RSA77	3	
B	P	Streptomyces yanglinensis CGMCC 4.2023	3	
B	F	Mycobacterium tuberculosis 0A087DS	3	
B	P	Mycobacterium tuberculosis 2489	3	
B	P	Clostridium botulinum CDC 1744	1	
B	P	Enterobacter kobei ST54:941713674	1	
B	P	Mycobacterium tuberculosis TB_RSA109	3	
B	P	Mycobacterium tuberculosis MAL020187	3	
B	P	Bacillus cereus Rock3-28	1	
B	P	Mycobacterium tuberculosis M987	3	
B	F	Staphylococcus sp. AntiMn-1	1	
B	P	Klebsiella pneumoniae K47-25	2	
B	P	Staphylococcus aureus MSSA-37	1	
B	P	Micromonospora siamensis DSM 45097	2	
B	P	Escherichia coli HVH 163 (4-4697553)	1	
B	F	Klebsiella pneumoniae ATCC 35657	1	
B	P	Bradyrhizobium liaoningense CCBAU 05525	1	
B	P	Streptomyces sp. SS	3	
B	P	Mycobacterium tuberculosis BTB10-487	3	
B	P	Salmonella enterica enterica sv. Newport CVM 22513	1	
B	P	Mycobacterium tuberculosis N00500759	3	
B	P	Mycobacterium abscessus 47J26	3	
B	P	Mycobacterium abscessus PAP_CF_031k	3	
B	P	Mycobacterium tuberculosis BTB09-036	3	
B	P	Salmonella enterica enterica sv. Mbandaka 2009K-0807	1	
B	P	Mycobacterium tuberculosis L00401786	3	
B	P	Escherichia coli 2610F	1	
B	P	Klebsiella pneumoniae MGH125	2	
B	P	Clostridium botulinum CDC37461	1	
B	P	Klebsiella pneumoniae MGH 51	2	
B	P	Mycobacterium tuberculosis M2020	3	
B	P	Mycobacterium immunogenum H106	3	
B	F	Mycobacterium phlei CCUG21000	3	
B	P	unclassified "LHC4-2-B" archaeon JGI MDM2 LHC4sed-1-N8 (contamination screened)	1	
B	P	Klebsiella pneumoniae M098451	2	
B	F	Mycobacterium gilvum Spyr1	3	
B	P	Enterococcus faecalis DORA_14	1	
B	P	Mycobacterium tuberculosis NRITLD15	3	
B	P	Mycobacterium avium 09-5983	3	
B	P	Clostridium botulinum K3	1	
B	P	Salmonella enterica enterica sv. Senftenberg NC_MB012510-0038	1	
B	P	Bdellovibrionaceae OM27 bacterium JGI 02_L10 (contamination screened)	2	
B	P	Thauera chlorobenzoica 3CB-1	1	
B	P	Actinoplanes globisporus DSM 43857	2	
B	P	Mycobacterium tuberculosis TKK_03_0111	3	
B	F	Janibacter terrae YFY001	2	
B	D	Streptomyces sp. AmelKG-A3	3	
B	P	Lactobacillus bifermentans DSM 20003	2	
B	D	Desulfobacula sp. GWF2_41_7	1	
B	P	Gordonia soli NBRC 108243	2	
B	P	Amycolatopsis niigatensis DSM 45165	3	
B	P	Rhodococcus koreensis DSM 44498	3	
B	P	Mycobacterium tuberculosis TKK_03_0029	3	
B	P	Klebsiella pneumoniae S_20PV	3	
B	P	Lactobacillus rennini DSM 20253	1	
B	P	Klebsiella pneumoniae KP-11	2	
B	P	Streptomyces sp. UNC401CLCol	3	
B	P	Crocosphaera watsonii WH 8501	2	
B	P	Mycobacterium tuberculosis MD17646	3	
B	F	Mycobacterium tuberculosis 0A005DS	2	
B	P	Friedmanniella sagamiharensis DSM 21743	2	
B	F	Cyanothece sp. PCC 8802	2	
B	P	Microtetraspora glauca NBRC 14761	2	
B	P	Mycobacterium tuberculosis I00300818	3	
B	P	Dietzia cinnamea P4	2	
B	P	Geodermatophilus taihuensis DSM 45962	3	
B	P	Klebsiella pneumoniae MGH-79	2	
B	P	Mycobacterium tuberculosis MD17888	3	
B	P	Clostridium pasteurianum CP1	1	
B	P	Pseudomonas aeruginosa C0324C	1	
B	P	Mycobacterium tuberculosis XTB13-100	3	
B	P	Mycobacterium tuberculosis NRITLD19	3	
B	P	Mycobacterium abscessus PAP086	3	
B	P	Nocardiopsis salina YIM 90010	2	
B	P	Morganella morganii IS15	1	
B	P	Mycobacterium abscessus PAP082	3	
B	P	Rheinheimera tuosuensis CGMCC 1.12461	1	
B	P	Dehalococcoidia bacterium SCGC AG-205-G20 (contamination screened)	1	
B	P	Mycobacterium abscessus PAP062	3	
B	F	Hydrogenophaga sp. RAC07	1	
B	P	Cloacimonetes bacterium SCGC AAA252-I11 (contamination screened) (SAK_001_53)	1	
B	P	Mycobacterium tuberculosis TRUG0085	3	
B	F	Bacillus halodurans C-125	1	
B	P	Melghirimyces algeriensis DSM 45474	2	
B	P	Pelomonas sp. Root1217	1	
B	P	Enterococcus sp. KPPR-6	1	
B	P	Robinsoniella peoriensis WT	2	
B	F	Mycobacterium tuberculosis 0A029DS	3	
B	P	Mycobacterium tuberculosis TKK_04_0014	3	
B	P	Mycobacterium tuberculosis A70480	3	
B	P	Lactobacillus vaccinostercus DSM 20634	1	
B	F	Klebsiella pneumoniae DHQP1002001	2	
B	P	Mycobacterium tuberculosis TKK_03_0018	3	
B	P	Mycobacterium tuberculosis XTB13-290	3	
B	P	Cloacimonetes bacterium SCGC AAA255-C20 (contamination screened) (SAK_001_123)	1	
B	P	Mycobacterium tuberculosis PanR0907	3	
B	P	Salmonella enterica enterica sv. Agona 27.O.98	1	
B	P	Streptococcus agalactiae CCUG 37741	1	
B	P	Mycobacterium abscessus PAP094	3	
B	P	Bacillus cereus RIVM BC 934	1	
B	P	Variovorax sp. YR216	1	
B	P	Nocardia niigatensis NBRC 100131	4	
B	P	Mycobacterium tuberculosis TB_RSA84	3	
B	P	Leptolyngbya sp. JSC-1	1	
B	P	Salinispora arenicola CNQ748	2	
B	D	Aeromicrobium sp. REDSEA-S44_B1	2	
B	P	Mycobacterium tuberculosis M09401471	3	
B	P	Streptomyces sp. CNQ766	3	
B	P	Escherichia coli HVH 63 (4-2542528)	1	
B	P	Selenihalanaerobacter shriftii ATCC BAA-73	2	
B	P	Planctomycetaceae bacterium KSU-1	1	
B	P	Jiangella gansuensis YIM 002, DSM 44835	2	
B	P	Intrasporangium chromatireducens Q5-1	3	
B	F	Lentibacillus amyloliquefaciens LAM0015 null replaces 100848	1	
B	P	Nocardia jinanensis NBRC 108249	2	
B	P	Saccharomonospora xinjiangensis XJ-54	4	
B	P	Fusobacterium nucleatum subsp. animalis 3_1_33	2	
B	P	Salmonella enterica enterica sv. Agona 46.E.09	1	
B	P	Rhodococcus pyridinivorans KG-16	3	
B	P	Mycobacterium tuberculosis BTB08-093	3	
B	P	Clostridium botulinum AM1295	1	
B	P	Gordonia kroppenstedtii DSM 45133	3	
B	P	Aeromonas aquariorum AAK1	1	
B	P	Cronobacter sakazakii 680	1	
B	F	Lysinibacillus varians GY32	1	
B	F	Mycobacterium tuberculosis BS1	3	
B	P	Mycobacterium tuberculosis cdc1551	3	
B	P	Salinispora pacifica CNT148	2	
B	P	Klebsiella pneumoniae VAKPC297	2	
B	P	Mycobacterium tuberculosis 400491	3	
B	P	Candidatus Kryptobacter tengchongensis JGI-25 (unscreened)	1	
B	F	Klebsiella pneumoniae TH1	2	
B	P	Bacteroides sartorii JCM 16497	2	
B	P	Propionibacteriaceae bacterium P6A17	2	
B	P	Acidovorax delafieldii DSM 64	1	
B	D	Chloroflexi bacterium RBG_16_57_11	2	
B	P	Salmonella enterica enterica sv. Agona 266757-1	1	
B	F	Citrobacter freundii CAV1321	2	
B	P	Alphaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_66_14	1	
B	P	Bacillus flexus Riq5	1	
B	P	Escherichia coli BIDMC 17B	1	
B	P	Bacteroides vulgatus PC510	1	
B	P	Mycobacterium tuberculosis SK-C	3	
B	P	Rugamonas rubra ATCC 43154	1	
B	P	Bacillus megaterium RIT381	1	
B	P	Mycobacterium abscessus PAP120	3	
B	P	Salinispora arenicola CNT005	2	
B	F	Sorangium cellulosum So ce 56	2	
B	P	Salmonella enterica enterica sv. Newport Pond080-2TTA	1	
B	F	Treponema pedis T A4	2	
B	F	Bacillus thuringiensis Bt407	1	
B	P	Mycobacterium tuberculosis MAL010110	3	
B	P	Mycobacterium tuberculosis M1310	3	
B	P	Mycobacterium tuberculosis TKK_03_0112	3	
B	P	Salmonella enterica enterica sv. Agona SA-2	1	
B	F	Pseudomonas sp. TKP	1	
B	P	Klebsiella pneumoniae CHS165	2	
B	P	Micromonospora nigra DSM 43818	2	
B	F	Bacillus thuringiensis sv. coreanensis ST7	1	
B	D	Nonomuraea sp. ATCC 55076 First submission	2	
B	F	Streptomyces ambofaciens DSM 40697	3	
B	F	Streptomyces sp. TN58	3	
B	P	Streptomyces sp. FxanaA7	3	
B	D	Ignavibacteria bacterium GWA2_36_19	1	
B	P	Klebsiella pneumoniae BIDMC95	2	
B	P	Klebsiella pneumoniae HSL4	2	
B	P	Mycobacterium abscessus PAP151	3	
B	P	Klebsiella pneumoniae S_57BG	2	
B	P	Clostridium tetani C2	1	
B	F	Mycobacterium tuberculosis Korean KIT87190	3	
B	F	Streptomyces albus ZpM	3	
B	P	Bradyrhizobium sp. ORS 375	2	
B	P	Staphylococcus aureus 12-ST01988	1	
B	P	Streptomyces sp. TAA486	3	
B	D	Deltaproteobacteria bacterium GWA2_38_16	2	
B	P	Bacillus cereus MHI 86	1	
B	P	Klebsiella pneumoniae UHKPC22	2	
B	P	Nocardia fusca NBRC 14340	3	
B	P	Janibacter terrae NBRC 107853	2	
B	P	Burkholderiales bacterium RIFCSPLOWO2_02_FULL_67_64	1	
B	F	Bradyrhizobium oligotrophicum S58	1	
B	P	Deltaproteobacteria bacterium SCGC AC-312_P16 - v2 (contamination screened)	2	
B	P	Salinispora pacifica CNY498	2	
B	P	Escherichia coli MGH 58	1	
B	P	Clostridium botulinum E1 BoNT E Beluga	1	
B	P	Natribacillus halophilus DSM 21771	1	
B	P	Streptomyces sp. OK885	3	
B	P	Salmonella enterica enterica sv. Montevideo IA_2010008283	1	
B	F	Shewanella sp. W3-18-1	1	
B	P	Mycobacterium tuberculosis TKK_04_0096	3	
B	P	Bacillus coahuilensis m4-4	1	
B	P	Mycobacterium sp. H002	3	
B	P	Bacillus cereus F1-15	1	
B	P	Staphylococcus epidermidis NLAE-zl-G239	1	
B	P	Mycobacterium tuberculosis Y00015898	3	
B	P	Streptacidiphilus albus NBRC 100918	3	
B	P	Mycobacterium tuberculosis TKK-01-0059	3	
B	P	Mycobacterium tuberculosis XTB13-142	3	
B	P	Acetivibrio cellulolyticus CD2, DSM 1870 (ORNL annotation)	1	
B	P	Staphylococcus aureus aureus SA-038	1	
B	P	Mycobacterium tuberculosis BE_10225	3	
B	P	Klebsiella pneumoniae UHKPC17	2	
B	P	Escherichia coli DM18-3	2	
B	P	Bacillus cereus mm1550	1	
B	P	Mycobacterium tuberculosis TKK-01-0094	3	
B	P	Klebsiella pneumoniae S_55BG	2	
B	P	Bacillus cereus BAG5X1-1	1	
B	D	Candidatus Rokubacteria bacterium GWF2_70_14	2	
B	P	Paenibacillus sp. OSY-SE	1	
B	P	Bacteriovoracaceae bacterium EBPR_Bin_340	2	
B	D	Candidatus Aminicenantes bacterium RBG_19FT_COMBO_58_17	1	
B	F	Clostridium pasteurianum DSM 525, ATCC 6013	1	
B	P	Mycobacterium tuberculosis TB_RSA129	3	
B	P	Yersinia frederiksenii 112/02	1	
B	P	Bacteroides vulgatus 3775 SL(B) 10 (iv)	1	
B	P	Austwickia chelonae NBRC 105200	3	
B	P	Mycobacterium tuberculosis TB_RSA152	3	
B	P	Enterococcus gallinarum SKF1	3	
B	P	Nocardiopsis sp. CNS639	1	
B	P	Mycobacterium tuberculosis TKK_04_0020	3	
B	P	Microcoleus vaginatus PCC 9802	3	
B	P	Fusobacterium gonidiaformans 3-1-5R	2	
B	P	Salmonella enterica SAGM-KPC	1	
B	P	Mycobacterium tuberculosis 301645	3	
B	P	Mycobacterium tuberculosis TKK_05SA_0052	3	
B	P	Rhodococcus sp. 164Chir2E	3	
B	F	Pseudomonadaceae bacterium D2441	1	
B	P	Escherichia coli 2-316-03_S4_C1	1	
B	P	Mycobacterium tuberculosis M1444	3	
B	P	Mycobacterium abscessus PAP093	3	
B	P	Mycobacterium tuberculosis BTB06-467	3	
B	P	Streptomyces sp. TOR3209	3	
B	D	Thermobifida cellulosilytica TB100	2	
B	F	Alcanivorax borkumensis SK2	1	
B	P	Calescamantes bacterium JGI MDM2 SSWsed-3-M6 (contamination screened)	2	
B	P	Lactobacillus paracasei paracasei CNCM I-4270	1	
B	P	Citrobacter sp. NLAE-zl-C269	1	
B	P	Bacillus mycoides DSM 2048	1	
B	P	Clostridium populeti DSM 5832	2	
B	P	Bacillus thuringiensis israelensis ATCC 35646	1	
B	F	Gemmatimonadetes bacterium KBS708	1	
B	P	Klebsiella pneumoniae CHS 56	2	
B	P	Staphylococcus haemolyticus C10D	1	
B	P	Mycobacterium tuberculosis TBR11	3	
B	P	Aeromonas veronii TTU2014-113AME	1	
B	D	Composite genome from Trout Bog Hypolimnion pan-assembly TBhypo.metabat.3311	1	
B	P	Rhodopirellula baltica SH28	1	
B	P	Mycobacterium sp. GA-1683	3	
B	P	Mycobacterium tuberculosis TKK_04_0159	3	
B	P	Klebsiella pneumoniae KP-86L	2	
B	F	Gordonia sp. KTR9	3	
B	D	Salinispora tropica CNY681	2	
B	P	Dehalococcoidia bacterium SCGC AG-205-K02 (contamination screened)	1	
B	F	Enterobacter lignolyticus SCF1	1	
B	P	Jiangella alkaliphila KCTC 19222	2	
B	P	Streptomyces sp. AA4	3	
B	F	Mycobacterium abscessus UC22	3	
B	P	Mycobacterium tuberculosis TKK_05MA_0051	3	
B	P	Klebsiella pneumoniae UCI76	2	
B	P	Escherichia coli 2-316-03_S1_C1	1	
B	P	Salmonella enterica enterica sv. Weltevreden 201100503	2	
B	P	Mycobacterium tuberculosis MD17006	3	
B	P	Halomonas meridiana ACAM 239	1	
B	P	Escherichia coli 5-366-08_S1_C1	1	
B	P	Deltaproteobacteria bacterium RIFCSPLOWO2_12_55_13	2	
B	P	Klebsiella pneumoniae CHS88	2	
B	P	Bacillus cereus IS845/00	1	
B	P	Staphylococcus haemolyticus 51-42	1	
B	P	Lutispora thermophila DSM 19022	1	
B	P	Klebsiella pneumoniae S_13PV	2	
