Domain	Status	Genome	Gene Count	
B	P	Escherichia coli STEC 2821	1	
B	P	Escherichia coli 3-267-03_S1_C1	1	
B	P	Staphylococcus aureus VET1422S	1	
B	P	Staphylococcus aureus M13060	1	
B	P	Staphylococcus aureus 08-01492	2	
B	P	Mycobacterium tuberculosis MAL020202	3	
B	D	Candidatus Desulfuromonas subbituminosa	2	
B	P	Staphylococcus aureus VET1861R	1	
B	P	Staphylococcus aureus SJUD6110	1	
B	P	Vibrio parahaemolyticus CFSAN007436	1	
B	P	Variovorax paradoxus H108	4	
B	P	Staphylococcus aureus M0873	1	
B	P	Paenibacillus alvei TS-15	1	
B	P	Pseudomonas aeruginosa BWH030	1	
B	F	Treponema denticola ATCC 35405	1	
B	P	Proteus mirabilis PM655	1	
B	P	Erythrobacter sp. SG61-1L	1	
B	P	Enterobacter kobei ATCC BAA-260	1	
B	P	Francisella noatunensis noatunensis FDC178	1	
B	P	Staphylococcus aureus M1107	1	
B	P	Staphylococcus aureus SCPM-O-B-7774	1	
B	P	Campylobacter jejuni 3	1	
B	P	Gardnerella vaginalis 101	1	
B	P	Vibrio cholerae sv. O139 A383	1	
B	F	Bacillus thuringiensis sv. tolworthi tolworthi_1	4	
B	F	Chlamydia trachomatis SB013112	1	
B	P	Staphylococcus aureus NRS156	1	
B	P	Enterobacter cloacae BWH 43	3	
B	F	Rhodococcus erythropolis R138	1	
B	P	Campylobacter coli Z156	1	
B	P	Klebsiella pneumoniae CHS124	2	
B	P	Staphylococcus aureus MS4-T10	1	
B	P	Geodermatophilus saharensis DSM 45423	1	
B	P	Mycobacterium tuberculosis J09800554	3	
B	P	Nocardia thailandica NBRC 100428	2	
B	P	Campylobacter coli CVM N20320	2	
B	P	Mycobacterium tuberculosis XTB13-165	3	
B	P	Mycobacterium tuberculosis MD14832	3	
B	P	Mycobacterium tuberculosis TKK_02_0002	3	
B	P	Epsilonproteobacteria bacterium SCGC AD-305-B19v2 (unscreened)	2	
B	P	Mycobacterium tuberculosis TKK_03_0092	3	
B	P	Martelella mediterranea DSM 17316	2	
B	P	Lactobacillus rhamnosus LRHMDP2	1	
B	P	Mycobacterium tuberculosis TKK_02_0071	3	
B	P	Omnitrophica WOR_2 bacterium RIFCSPLOWO2_02_FULL_50_19	1	
B	P	Teredinibacter turnerae T8513	2	
B	P	Edwardsiella tarda ATCC 23685	1	
B	P	Staphylococcus aureus F66307	1	
B	P	Mycobacterium abscessus PAP113	1	
B	P	Staphylococcus aureus M46070	1	
B	P	Streptococcus urinalis 2285-97	1	
B	P	Marinobacter sp. LV10R520-4	1	
B	P	Leptospira borgpetersenii sv. Mini 200901116	1	
B	F	Yersinia pestis 1412 null replaces 81817	1	
B	F	Legionella pneumophila fraseri Detroit-1	1	
B	P	Pseudomonas syringae pv. theae ICMP 3923	1	
B	P	Staphylococcus aureus aureus MRSA_S24	1	
B	F	Bacillus subtilis natto BEST195	2	
B	P	Staphylococcus aureus 2588STDY5748914	1	
B	P	Staphylococcus aureus A8819	1	
B	P	Campylobacter coli CVM N1636	1	
B	P	Vibrio cholerae O1 Amazonia	1	
B	P	Vibrio parahaemolyticus MAVP-E	1	
B	F	Mycobacterium bovis 30	3	
B	P	Staphylococcus aureus 2588STDY5748352	1	
B	F	Staphylococcus aureus aureus N315	2	
B	P	Mycobacterium tuberculosis TKK-01-0021	3	
B	P	Bacteroidetes bacterium GWE2_32_14	1	
B	F	Streptomyces sp. 769	2	
B	P	Staphylococcus aureus 08-01480	2	
B	P	Pseudomonas aeruginosa ST-111 P58_London_29_09_13	1	
B	P	Mariprofundus ferrooxydans M34	2	
B	P	Staphylococcus aureus M1514	1	
B	F	Chlorobium phaeovibrioides DSM 265	1	
B	P	Ruminococcaceae bacterium AM2	1	
B	P	Shigella sonnei H103560477	1	
B	P	Mycobacterium tuberculosis TBR55	3	
B	P	Klebsiella pneumoniae pneumoniae T69	1	
B	P	Mycobacterium sp. IS-3022	2	
B	P	Neisseria lactamica Y92-1009	1	
B	P	Komagataeibacter europaeus LMG 18494	2	
B	P	Vibrio cholerae YB2A06	1	
B	P	Burkholderia pseudomallei JAM	2	
B	P	Streptomyces sp. MBT28	1	
B	F	Leuconostoc gelidum gasicomitatum LMG 18811	1	
B	P	Staphylococcus aureus M1547	1	
B	P	Mycobacterium tuberculosis PanR1101	3	
B	F	Candidatus Gloeomargarita lithophora D10	1	
B	P	Escherichia coli 75	1	
B	P	Mycobacterium abscessus PAP077	1	
B	P	Bacillus anthracis K2883	4	
B	P	Escherichia coli OLC-683	1	
B	P	Legionella massiliensis LegA	1	
B	P	Klebsiella pneumoniae BIDMC89	1	
B	F	Campylobacter hyointestinalis lawsonii CCUG 27631	1	
B	P	Mesotoga infera PhosAc3	2	
B	P	Providencia alcalifaciens PAL-1	2	
B	F	Methylibium petroleiphilum PM1	1	
B	P	Vibrio cholerae HC-80A1	1	
B	D	SUP05 cluster bacterium AB-751_L18AB-905 (unscreened)	1	
B	P	Staphylococcus aureus 2588STDY5627569	1	
B	P	Variovorax sp. OK212	3	
B	P	Listeria monocytogenes SHL010	1	
B	P	Staphylococcus aureus W12583	1	
B	P	Ignavibacteria bacterium RIFOXYB12_FULL_35_14	2	
B	P	Klebsiella pneumoniae BIDMC 46b	1	
B	P	Staphylococcus aureus MRSA-118	2	
B	F	Chlamydia trachomatis E/12-94	1	
B	P	Shigella sonnei H1_1308_0359	1	
B	F	Alicycliphilus denitrificans K601	1	
B	P	Serratia sp. JKS296	2	
B	P	Herbaspirillum chlorophenolicum CPW301	4	
B	P	Pseudomonas fluorescens DSM 8569	1	
B	P	Staphylococcus aureus M0305	1	
B	P	Klebsiella pneumoniae CHS145	1	
B	P	Staphylococcus aureus M1114	1	
B	P	Vibrio cholerae sv. Inaba A6	1	
B	F	Mycobacterium abscessus FLAC046	1	
B	P	Staphylococcus aureus DAR133	1	
B	P	Paraburkholderia endofungorum HKI456	2	
B	P	Staphylococcus aureus 2588STDY5627587	1	
B	P	Alcaligenes faecalis ATCC 8750	1	
B	F	Neisseria meningitidis 8013	1	
B	P	Staphylococcus aureus 2588STDY5627575	1	
B	P	Staphylococcus aureus aureus CO-85	1	
B	P	Leptospira santarosai 2000027870	1	
B	P	Staphylococcus aureus M0609	1	
B	P	Shigella flexneri 2002069	1	
B	P	Staphylococcus aureus OCMM6095	1	
B	P	Staphylococcus aureus H23830	1	
B	P	Staphylococcus aureus DAR3519	1	
B	P	Bacillus cereus TIAC219	4	
B	P	Staphylococcus aureus A69	2	
B	P	Klebsiella pneumoniae ST15 NDM-1	2	
B	F	Staphylococcus aureus aureus ECT-R 2	1	
B	P	Staphylococcus aureus H81885	1	
B	P	Staphylococcus aureus M0070	1	
B	P	Arthrobacter sp. B3	2	
B	P	Bacillus cereus G9241	4	
B	F	Pseudomonas stutzeri 28a24	2	
B	P	Staphylococcus aureus 2588STDY5748512	1	
B	P	zeta proteobacterium SCGC AB-137-L23 (unscreened)	1	
B	P	Escherichia coli 146	1	
B	F	Klebsiella pneumoniae U25	1	
B	P	Escherichia coli STEC 1532	1	
B	P	Burkholderia sp. NFACC38-1	3	
B	P	Staphylococcus aureus SA11-LAU	2	
B	P	Mycobacterium abscessus PAP_CF_004d	1	
B	F	Chlamydia trachomatis F/SW5	1	
B	P	Staphylococcus aureus VET0078R	1	
B	F	Yersinia enterocolitica KNG22703 null replaces 100918	2	
B	P	Clostridium colicanis 209318	2	
B	P	Burkholderia pseudomallei TSV5	2	
B	P	Shigella sonnei CS8_1361424	1	
B	P	Teredinibacter turnerae T8412	2	
B	P	Staphylococcus aureus AMMC6119	1	
B	P	Desulfotomaculum thermosubterraneum DSM 16057	3	
B	P	Staphylococcus aureus VET0326R	1	
B	P	Pseudomonas aeruginosa MRSN 317	1	
B	P	Neisseria meningitidis L91543	1	
B	P	Pseudomonas aeruginosa ATCC 9027	1	
B	P	Blastococcus sp. URHD0036	2	
B	P	Frateuria sp. Soil773	1	
B	P	Staphylococcus aureus M90383	1	
B	P	Bacillus cereus BAG6X1-1	3	
B	P	Staphylococcus aureus BSAR199_2	1	
B	P	Escherichia coli 2011EL-1497-2	1	
B	P	Bifidobacterium pseudocatenulatum DSM 20438, JCM 1200, LMG 10505	1	
B	P	Staphylococcus aureus 09-01249	2	
B	P	Staphylococcus aureus T31892	1	
B	P	Staphylococcus aureus W73601	1	
B	P	Exiguobacterium enclense NIO-1109	2	
B	P	Janibacter hoylei PVAS-1	1	
B	P	Bordetella bronchiseptica 980	1	
B	P	Lactobacillus gasseri JCM 1131	1	
B	P	Achromobacter xylosoxidans FDAARGOS_88	1	
B	P	Escherichia coli O157:H7 WS4435	1	
B	P	Neisseria gonorrhoeae MU_NG6	1	
B	P	Streptomyces canus 299MFChir4.1	1	
B	F	Halomonas campaniensis LS21	2	
B	P	Rhodopirellula lusitana DSM 25457	2	
B	P	Bacillus selenatarsenatis SF-1	2	
B	F	Gardnerella vaginalis 317, ATCC 14019	1	
B	P	Staphylococcus aureus aureus MM61	1	
B	P	Vibrio parahaemolyticus S148	1	
B	P	Clostridium botulinum SU1074	1	
B	P	Staphylococcus aureus DAR5847	2	
B	P	Moorella thermoacetica ATCC 39073	1	
B	P	Gluconobacter oxydans DSM 2003	1	
B	P	Escherichia coli 2-052-05_S4_C3	1	
B	P	Mycobacterium tuberculosis OFXR-18	3	
B	P	Staphylococcus aureus M0625	1	
B	P	Enterococcus gilvus ATCC BAA-350	1	
B	P	Lactobacillus pantheris DSM 15945	2	
B	F	Staphylococcus aureus BB155	1	
B	P	Staphylococcus aureus W42304	1	
B	P	Blautia massiliensis GD8	2	
B	P	Pseudoalteromonas citrea NCIMB 1889	2	
B	P	Staphylococcus aureus 06-01552	2	
B	P	Vibrio parahaemolyticus 04-2551	1	
B	P	Bifidobacterium stellenboschense DSM 23968	1	
B	P	Burkholderia dolosa AUO158	2	
B	P	Staphylococcus aureus M1110	1	
B	P	Staphylococcus aureus aureus 21252	2	
B	P	Staphylococcus aureus DAR3163	1	
B	P	Staphylococcus aureus VET0472R	1	
B	P	Staphylococcus aureus VET0051R	1	
B	F	Rhodobacter capsulatus SB1003	1	
B	P	Staphylococcus aureus VET0219R	1	
B	P	Bacillus cereus ATCC 4342	4	
B	P	Clostridioides difficile Y231	1	
B	P	Xanthomonas gardneri SM194-10	1	
B	P	Kluyvera ascorbata ATCC 33433	1	
B	P	Klebsiella pneumoniae S_10PV	2	
B	F	Shewanella baltica BA175	2	
B	P	Staphylococcus aureus C2485	1	
B	P	Burkholderia oklahomensis EO147	2	
B	P	Alistipes obesi ph8	1	
B	P	Bacillus sp. YR288	1	
B	P	Escherichia coli STEC 1375	1	
B	D	Planctomycetes bacterium GWF2_41_51	2	
B	P	Vibrio parahaemolyticus 12315	1	
B	P	Campylobacter coli CVM N43850	2	
B	P	Pseudonocardia thermophila DSM 43832	2	
B	F	Pseudomonas aeruginosa W16407	1	
B	F	Neisseria meningitidis M22801	1	
B	P	Mycobacterium tuberculosis TB_RSA192	3	
B	P	Burkholderia pseudomallei VEL	2	
B	P	Listeria monocytogenes 36-25-1	1	
B	P	Staphylococcus aureus M1244	1	
B	P	Vibrio cholerae O1 2009V-1131	1	
B	P	Escherichia coli 504005_aEPEC	1	
B	D	Composite genome from Lake Mendota Epilimnion pan-assembly MEint.metabat.3061	1	
B	F	Tatlockia micdadei ATCC33218	1	
B	P	Staphylococcus aureus OCMM6004	1	
B	P	Staphylococcus aureus M0104	1	
B	P	Pseudomonas sp. OV546	1	
B	P	Staphylococcus aureus F76253	1	
B	P	Klebsiella pneumoniae UCI 43	2	
B	P	Staphylococcus aureus VET0054R	1	
B	P	Staphylococcus aureus M120	1	
B	F	Thalassolituus oleivorans MIL-1	1	
B	P	Amycolatopsis keratiniphila nogabecina DSM 44586	3	
B	P	Enterococcus mundtii ATCC 882	1	
B	P	Staphylococcus aureus 29247	2	
B	P	Mycobacterium tuberculosis R00401166	3	
B	P	Mycobacterium avium 10-5581	2	
B	P	Hydrogenedentes bacterium JGI 0000039-J10 (contamination screened) (Combined_Assembly_NKB19_1__NKB19)	1	
B	D	Tissierella creatinophila KRE4 (TICR)	1	
B	P	Actinomyces sp. oral taxon 181 F0379	1	
B	P	Mycobacterium avium paratuberculosis S5	2	
B	P	Burkholderia pseudomallei C32	2	
B	F	Bacillus methylotrophicus UCMB5036	2	
B	P	Staphylococcus hominis VCU122	1	
B	P	Arsukibacterium ikkense GCM72	2	
B	D	Streptomyces sp. ScaeMP-e122	1	
B	P	Catenovulum agarivorans YM01	2	
B	P	Klebsiella michiganensis PHS-890	2	
B	P	Zooshikella ganghwensis DSM 15267	1	
B	P	Escherichia coli P0301867.1	1	
B	P	Lysinibacillus sp. SG9	1	
B	P	Neisseria meningitidis 98005	1	
B	F	Campylobacter jejuni RM3194	1	
B	P	Staphylococcus aureus VET0130R	1	
B	P	Halodesulfovibrio marinisediminis DSM 17456	2	
B	P	Mycobacterium tuberculosis TKK_04_0090	3	
B	P	Bradyrhizobium japonicum USDA 4	3	
B	P	Staphylococcus aureus M0794	1	
B	P	Staphylococcus aureus C1842	1	
B	F	Listeria monocytogenes L2625	1	
B	P	Mycobacterium avium 10-5560	1	
B	P	Burkholderia paludis MSh1	2	
B	P	Mycobacterium tuberculosis M2323	3	
B	F	Candidatus Accumulibacter sp. BA-91	2	
B	F	Hyphomicrobium denitrificans ATCC 51888	1	
B	P	Mycobacterium avium 05-4293	2	
B	P	Thioalkalivibrio paradoxus ARh 1	1	
B	P	Vibrio vulnificus NBRC 15645, ATCC 27562	1	
B	P	Mycobacterium tuberculosis TB_RSA44	3	
B	P	Shigella sonnei 20052631_1361398	1	
B	P	Enterobacter  sp. BIDMC 30	2	
B	P	Mycobacterium sp. GA-1331	1	
B	P	Neisseria gonorrhoeae MU_NG3	1	
B	P	Frigoribacterium sp. Leaf8	2	
B	P	Variovorax sp. YR216	2	
B	P	Staphylococcus aureus VET1104S	2	
B	P	Staphylococcus aureus M1219	1	
B	P	Staphylococcus aureus H81901	1	
B	P	Rhodanobacter glycinis MO64	2	
B	P	Thiothrix flexilis DSM 14609	1	
B	P	Klebsiella pneumoniae S_KpVA-1	2	
B	P	Janibacter indicus CGMCC 1.12511	1	
B	P	Klebsiella pneumoniae VAKPC270	1	
B	P	Escherichia coli BCE019_MS-13	1	
B	F	Campylobacter jejuni jejuni NCTC 11168-Kf1	1	
B	P	Mycobacterium abscessus 159	1	
B	F	Pseudomonas fluorescens PICF7	1	
B	P	Faecalibacterium prausnitzii M21/2	1	
B	P	Tetragenococcus halophilus DSM 20339	1	
B	P	Mycobacterium tuberculosis XTB13-231	3	
B	P	Mycobacterium tuberculosis TKK_04_0069	3	
B	P	Pantoea sp. AS-PWVM4	2	
B	P	Escherichia coli 2-005-03_S3_C1	1	
B	F	Pseudomonas aeruginosa MTB-1	1	
B	P	Persephonella lauensis KM09_Lau8	2	
B	P	Vibrio parahaemolyticus S147	1	
B	P	Staphylococcus aureus 2588STDY5748035	1	
B	P	Deltaproteobacterium sp. OalgD1a	1	
B	P	Mycobacterium tuberculosis XTB13-191	3	
B	P	Mycobacterium tuberculosis XTB13-158	3	
B	P	Burkholderia gladioli pv. alliicola (B. gladioli pv. alliicola-1)	3	
B	P	Vibrio metoecus YB5B06	1	
B	P	Staphylococcus aureus F60349	1	
B	P	Neisseria gonorrhoeae NG_869	1	
B	P	Escherichia coli 300086_aEPEC	1	
B	P	Mesorhizobium sp. 1M-11	1	
B	P	Listeria monocytogenes LM09-00261	1	
B	P	Pseudomonas alcaliphila 34	2	
B	P	Pseudomonas aeruginosa KF702	1	
B	P	Staphylococcus aureus DAR2000	1	
B	P	Staphylococcus aureus FVRH6074	1	
B	P	Rhizobium tropici YR530	1	
B	P	Escherichia fergusonii GTA-EF04	1	
B	P	Blautia obeum ATCC 29174	1	
B	P	Salinispora arenicola CNX891	1	
B	P	Vibrio cholerae O1 EDC-020	1	
B	D	Composite genome from Lake Mendota Epilimnion pan-assembly MEint.metabat.7672	1	
B	P	Prosthecomicrobium hirschii 16	1	
B	P	Campylobacter concisus UNSWCS	1	
B	F	Pseudomonas putida DOT-T1E	1	
B	P	Staphylococcus aureus 2588STDY5748696	1	
B	P	Pusillimonas noertemannii BS8	1	
B	P	Vibrio campbellii CAIM1500	1	
B	P	Nocardioides sp. Root122	3	
B	F	Burkholderia ambifaria MC40-6	2	
B	P	Escherichia coli O26:H11 PARC448	1	
B	P	Salibacterium qingdaonense CGMCC 1.6134	2	
B	F	Klebsiella pneumoniae 13004	1	
B	P	Staphylococcus aureus aureus PS187	2	
B	F	Chlamydia trachomatis L1/1322/p2	1	
B	P	Staphylococcus aureus aureus S1805	1	
B	P	Yersinia pseudotuberculosis No5	1	
B	F	Piscirickettsia salmonis PSCGR01	1	
B	P	Microbacterium sp. CF332	2	
B	P	Paenibacillus sp. 1-18	2	
B	P	Shimwellia blattae NBRC 105725	2	
B	P	Klebsiella sp. NFIX56	2	
B	P	Mycobacterium tuberculosis 6638	3	
B	P	Amycolatopsis saalfeldensis DSM 44993	2	
B	P	Staphylococcus aureus M0319	1	
B	P	Mycobacterium tuberculosis TBR-103	3	
B	P	Enterobacter ludwigii LecVs2	3	
B	P	Staphylococcus aureus 2588STDY5627594	1	
B	P	Pseudoalteromonas piscicida S2040	2	
B	P	Janthinobacterium lividum NFR18	1	
B	P	Pseudomonas sp. NFACC46-3	1	
B	P	Escherichia coli HVH 147 (4-5893887)	1	
B	P	Escherichia coli EPEC 287	1	
B	P	Escherichia coli UMEA 3033-1	1	
B	P	Rhodopseudomonas palustris 1a1 (HiSeq draft)	3	
B	P	Klebsiella pneumoniae CHS 46	2	
B	F	Streptomyces rapamycinicus NRRL 5491	4	
B	F	Escherichia coli CI5 null replaces 98225	1	
B	P	Bacillus cereus HuB13-1	3	
B	P	Mycobacterium tuberculosis PanR0707	3	
B	F	Oceanithermus profundus 506, DSM 14977	1	
B	P	Escherichia coli 2-011-08_S1_C1	1	
B	P	Pseudomonas sp. PAMC 25886	1	
B	P	Mycobacterium tuberculosis M1545	3	
B	P	Pseudomonas aeruginosa BWH054	1	
B	P	Legionella pneumophila EUL123	1	
B	P	Staphylococcus aureus M0284	1	
B	P	Burkholderiales bacterium RIFCSPHIGHO2_12_FULL_61_11	1	
B	P	Mycobacterium tuberculosis M1976	3	
B	P	Vibrio cholerae PhVC-311	1	
B	P	Acidovorax sp. CF316	3	
B	P	Klebsiella pneumoniae CICC10011	1	
B	P	Vibrio cholerae CP1044(17)	1	
B	F	Thermobacillus composti KWC4, DSM 18247	2	
B	F	Legionella pneumophila C3_O	1	
B	F	Thermosynechococcus elongatus BP-1	1	
B	P	Yersinia intermedia FCF202	2	
B	P	Geodermatophilus brasiliensis DSM 44526	2	
B	F	Leuconostoc sp. C2	1	
B	P	Staphylococcus aureus DAR5838	2	
B	P	Klebsiella pneumoniae pneumoniae KPNIH5	2	
B	F	Pseudomonas fluorescens SBW25	1	
B	P	Staphylococcus aureus VET0279R	1	
B	F	Marinobacter sp. BSs20148	1	
B	P	Salinivibrio socompensis S10B	1	
B	P	Escherichia coli 102014_aEPEC	1	
B	P	Clostridioides difficile DA00261	1	
B	P	Ralstonia sp. UNCCL144	1	
B	P	Thermosipho melanesiensis 487	3	
B	P	Listeria monocytogenes IZSAM_Lm_14-16064	1	
B	P	Mycobacterium tuberculosis NRITLD57	3	
B	F	Fusobacterium nucleatum polymorphum ChDC F306 null replaces 101709	2	
B	P	Escherichia coli T1282_01	1	
B	P	Vibrio nereis NBRC 15637	1	
B	P	Mycobacterium tuberculosis TB_RSA63	3	
B	P	Mycobacterium tuberculosis M1438	2	
B	P	Bifidobacterium breve MCC 1454	1	
B	P	Alysiella crassa DSM 2578	1	
B	P	Lactobacillus brevis AG48	1	
B	P	Mycobacterium tuberculosis TKK_04_0129	3	
B	P	Yersinia enterocolitica YE38/03	2	
B	P	Mycobacterium tuberculosis NRITLD21	3	
B	P	Lactobacillus paracasei tolerans DSM 20258	1	
B	P	Escherichia coli O55:H7 3256-97 TW 07815	1	
B	P	Staphylococcus aureus 2588STDY5627608	1	
B	P	Staphylococcus aureus VET1909R	1	
B	P	Mycobacterium tuberculosis TKK_04_0157	3	
B	P	Bacteroidetes bacterium GWE2_42_24	3	
B	P	Burkholderia pseudomallei C52	2	
B	P	Campylobacter coli 7--1	1	
B	P	Prevotella albensis JCM 12258	2	
B	P	Staphylococcus aureus M0301	1	
B	P	TPD-58 bacterium JGI CrystG Apr3-1-J9 (contamination screened)	1	
B	P	Vibrio alginolyticus K04M3 (K04M3)	1	
B	P	Vibrio cholerae HC-02A1	1	
B	D	Bacillus weihenstephanensis GOE11 (BwGoe11)	4	
B	P	Pseudomonas sp. P818	3	
B	P	Staphylococcus aureus M1014	1	
B	P	Staphylococcus aureus 2588STDY5748945	1	
B	P	Shigella flexneri Shi06GS55	1	
B	P	Bosea sp. OK403	1	
B	P	Leptospira interrogans Brem 329	1	
B	P	Neisseria gonorrhoeae GCGS202	1	
B	F	Pseudoalteromonas haloplanktis TAC125	1	
B	P	Stenotrophomonas maltophilia stmalt0377	1	
B	P	Shigella sonnei SS_09-4962	1	
B	F	Pantoea vagans C9-1	1	
B	P	Mycobacterium massiliense 2B-0912-S	1	
B	F	Providencia stuartii FDAARGOS_145	3	
B	P	Staphylococcus aureus M49501	1	
B	F	Mycobacterium tuberculosis 6A024XDR	3	
B	P	Mycobacterium tuberculosis TKK-01-0094	3	
B	P	Williamsia sterculiae CPCC 203464.	2	
B	P	Mycobacterium tuberculosis TKK-01-0014	3	
B	P	Mycobacterium tuberculosis TBR76	3	
B	P	Mycobacterium abscessus PAP125	1	
B	P	Burkholderia pseudomallei DB	2	
B	P	Tsukamurella pulmonis CCUG 35732	2	
B	F	Bacillus halodurans C-125	2	
B	D	Burkholderia cenocepacia6	3	
B	P	Succinivibrio dextrinosolvens H5	1	
B	P	Alcanivorax sp. NBRC 102024	1	
B	F	Burkholderia multivorans DDS 15A-1	2	
B	P	Streptomyces aurantiacus JA 4570	1	
B	D	Candidatus Firestonebacteria bacterium GWA2_43_8	1	
B	P	Mycobacterium avium hominissuis MAH-P-528-08	2	
B	P	Pseudomonas aeruginosa DQ8 (Draft 2)	1	
B	P	Microbacterium sp. C448	1	
B	P	Staphylococcus aureus 12464	1	
B	P	Gordonia jacobaea mv1	1	
B	P	Escherichia coli 1-392-07_S4_C3	1	
B	P	Staphylococcus aureus AGEN6042	1	
B	F	Bacillus amyloliquefaciens UMAF6639	2	
B	P	Shigella sonnei 3226-85	1	
B	P	Citrobacter farmeri GTC 1319	1	
B	F	Pseudomonas sp. MT-1	2	
B	P	Staphylococcus aureus VET0228R	1	
B	P	Listeria monocytogenes LM09-01004	1	
B	F	Amycolatopsis orientalis HCCB10007	2	
B	P	Mycobacterium tuberculosis TKK_05SA_0021	3	
B	P	Staphylococcus aureus BSAR205	1	
B	P	Lysinibacillus sp. LD79	1	
B	P	Staphylococcus aureus 2588STDY5627607	1	
B	F	Clostridium botulinum F 230613	1	
B	P	Staphylococcus aureus 08143-5	1	
B	P	Bifidobacterium bombi DSM 19703	1	
B	P	Klebsiella pneumoniae CHS162	2	
B	P	Prevotella sp. F0108	2	
B	P	Staphylococcus aureus M0006	1	
B	P	Xanthomonas translucens LB5	1	
B	P	Bradyrhizobium sp. TV2a.2	1	
B	P	Uncultured Ancylobacter bacterium JGI SC39-N9 (unscreened)	1	
B	D	Deltaproteobacteria bacterium RBG_16_44_11	1	
B	P	Aeromonas veronii bv. sobria LMG 13067	1	
B	P	Staphylococcus aureus VET0090R	1	
B	P	Staphylococcus aureus 09S00475	1	
B	P	Legionella nautarum ATCC 49506	1	
B	P	Mycobacterium tuberculosis BTB12-206	3	
B	P	Virgibacillus senegalensis SK-1	3	
B	P	Shigella sonnei 36401ss_1	1	
B	P	Vibrio parahaemolyticus CFSAN007450	1	
B	P	Staphylococcus aureus USA_9	1	
B	P	Escherichia coli C691-71 (14b)	1	
B	P	Staphylococcus aureus M0175	1	
B	P	Vibrio cholerae HC-06A1	1	
B	P	Shigella sonnei 25901ss_1	1	
B	P	Maribacter sp. MAR_2009_72	1	
B	P	Neisseria gonorrhoeae SK39420	1	
B	P	Escherichia coli 99.0713	1	
B	P	Helicobacter sp. MIT 11-5569	1	
B	P	Staphylococcus aureus VE08/02244ST1	1	
B	P	Clostridium novyi sv. A 4540	1	
B	P	Xanthomonas euvesicatoria 678	1	
B	P	Pseudomonas syringae PseHC_1 (Psy67)	1	
B	P	Staphylococcus aureus 2588STDY5748077	1	
B	P	Lutibacter sp. Hel_I_33_5	1	
B	P	Staphylococcus aureus M0062	1	
B	P	Marinospirillum insulare DSM 21763	1	
B	F	Faecalibacterium prausnitzii SL3/3	1	
B	P	Escherichia coli 96.0428	1	
B	P	Staphylococcus aureus M0448	1	
B	P	Acetobacter pasteurianus pasteurianus LMG 1262	1	
B	P	Mycobacterium abscessus PAP117	1	
B	P	Staphylococcus aureus W41765	1	
B	P	Aeromonas hydrophila 173	1	
B	P	Salmonella enterica enterica sv. Bareilly CFSAN000229	1	
B	F	Staphylococcus aureus aureus M013	1	
B	P	Pectobacterium carotovorum carotovorum BC S2	1	
B	P	Mycobacterium tuberculosis TKK_05MA_0025	3	
B	F	Bacillus thuringiensis HS18-1	3	
B	P	Escherichia coli UMEA 3190-1	1	
B	F	Moritella viscosa 06/09/139	1	
B	P	Staphylococcus aureus 08-01530	1	
B	P	Mycobacterium africanum MAL010137	3	
B	P	Leptospira borgpetersenii UI 09149	1	
B	P	Anoxybacillus kamchatkensis G10	2	
B	P	Mycobacterium tuberculosis BTB12-001	3	
B	P	Escherichia coli KTE91	1	
B	F	Bacillus safensis KCTC 12796BP L056	1	
B	D	Spirochaetes bacterium GWF1_31_7	2	
B	F	Shimwellia blattae DSM 4481	2	
B	P	Leptospira noguchii 56682	1	
B	P	Bacillus cereus BAG1X1-1	3	
B	P	Mycobacterium tuberculosis MAL020120	3	
B	P	Algoriphagus aquimarinus DSM 23399	1	
B	P	Listeria monocytogenes LM07-01345	1	
B	P	Acidaminococcus sp. HPA0509	1	
B	P	Bacillus sp. V-88	3	
B	P	Bifidobacterium magnum DSM 20222	1	
B	P	Geobacillus kaustophilus GBlys	1	
B	P	Afipia clevelandensis ATCC 49720	1	
B	P	Vibrio parahaemolyticus CFSAN007444	1	
B	P	Mycobacterium tuberculosis 16955	3	
B	F	Staphylococcus aureus aureus Z172	1	
B	P	Escherichia coli 703273	1	
B	P	Bacillus cereus IP5832	3	
B	P	Desulfatirhabdium butyrativorans DSM 18734	1	
B	P	Bacillus anthracis 2000032989	4	
B	P	Staphylococcus aureus M1155	1	
B	P	Bradyrhizobium japonicum CCBAU 25435	2	
B	F	Bifidobacterium adolescentis 22L	1	
B	P	Yersinia pestis PY-71	1	
B	F	Burkholderia cenocepacia HI2424	3	
B	P	Lactobacillus rhamnosus B103	2	
B	P	Staphylococcus aureus 2588STDY5748761	1	
B	P	Pseudomonas syringae pv. aptata ICMP 459	1	
B	P	Streptomyces sp. 3213	1	
B	F	Vibrio furnissii 2510/74, NCTC 11218	1	
B	P	Pseudomonas aeruginosa ATCC 33351	1	
B	P	Clostridium botulinum SU1891	1	
B	F	Escherichia coli C5	1	
B	F	Geobacillus kaustophilus HTA426	1	
B	P	Methylobacterium sp. Leaf122	2	
B	P	Frigoribacterium sp. MEB024	2	
B	D	Elusimicrobia bacterium GWA2_51_34	1	
B	D	Nostoc sp. 996	2	
B	P	Escherichia coli UMEA 3148-1	2	
B	F	Lactobacillus delbrueckii bulgaricus ATCC BAA-365	1	
B	P	Pseudobutyrivibrio ruminis DSM 9787	2	
B	P	Staphylococcus aureus aureus MRSA_P6	1	
