taxon_oid	Domain	Status	Study Name	Genome	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	Genome Size   * assembled	Gene Count   * assembled	
2512564010	Bacteria	Permanent Draft	Genome sequences of selected type strains of the genus Amycolatopsis	Amycolatopsis thermoflava N1165, DSM 44574	DOE Joint Genome Institute (JGI)	2512564010	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis thermoflava	8693468	8633	
637000248	Bacteria	Finished	Rubrobacter xylanophilus DSM 9941	Rubrobacter xylanophilus DSM 9941	DOE Joint Genome Institute (JGI)	637000248	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter	Rubrobacter xylanophilus	3225748	3283	
2511231187	Bacteria	Finished	Thermus sp. CCB_US3_UF1	Thermus sp. CCB_US3_UF1	University of Science, Malaysia	2511231187	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus	Thermus sp. CCB_US3_UF1	2263488	2333	
2651869948	Bacteria	Draft	Clostridium thermobutyricum JW171K	Clostridium thermobutyricum JW171K (CLTH)	Goettingen Genomics Laboratory	2651869948	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium thermobutyricum	3397928	3285	
2687453609	Bacteria	Finished	Thermotoga maritima Genome sequencing and assembly - University of Nebraska, Lincoln	Thermotoga maritima MSB8	University of Nebraska, Lincoln	2687453609	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga maritima	1869610	1901	
2524614851	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Rubritepida flocculans DSM 14296	DOE Joint Genome Institute (JGI)	2524614851	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Rubritepida	Rubritepida flocculans	3839873	3824	
641228511	Bacteria	Finished	Thermotoga lettingae TMO	Pseudothermotoga lettingae TMO	DOE Joint Genome Institute (JGI)	641228511	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Pseudothermotoga	Pseudothermotoga lettingae	2135342	2092	
651324017	Bacteria	Permanent Draft	Caldalkalibacillus thermarum TA2.A1	Caldalkalibacillus thermarum TA2.A1	Oak Ridge National Laboratory	651324017	Firmicutes	Bacilli	Bacillales	Bacillaceae	Caldalkalibacillus	Caldalkalibacillus thermarum	2895463	3067	
2595698251	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Kibdelosporangium aridum DSM 43828	DOE Joint Genome Institute (JGI)	2595698251	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Kibdelosporangium	Kibdelosporangium aridum	12276125	11264	
642791610	Bacteria	Permanent Draft	DOEM_782007	Ruminiclostridium thermocellum JW 20	DOE Joint Genome Institute (JGI)	642791610	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	Ruminiclostridium thermocellum	3321980	3027	
2609459972	Bacteria	Permanent Draft	Geobacillus stearothermophilus ATCC 7953	Geobacillus stearothermophilus 1518, ATCC 7953	MRIGlobal Research Institute	2609459972	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus stearothermophilus	2787229	3073	
2505679071	Bacteria	Finished	Hydrogenobaculum Population Genomics	Hydrogenobaculum sp. SHO (Final Finished Sequence)	DOE Joint Genome Institute (JGI)	2505679071	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobaculum	Hydrogenobaculum sp. SHO	1552607	1670	
2548876844	Bacteria	Permanent Draft	Campylobacter jejuni subsp. jejuni ATCC 33560	Campylobacter jejuni jejuni ATCC 33560	University of Tennessee	2548876844	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	1732191	1968	
2517572224	Bacteria	Permanent Draft	Microbial Genomics for Biofuels and Co-Products from Biorefining Processes (MGCB2)	Thermoanaerobacter thermohydrosulfuricus WC1 (NCBI publication genome)	Genome Quebec	2517572224	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter thermohydrosulfuricus	2573514	2655	
2509276025	Bacteria	Permanent Draft	DOEM_782007	Thermoanaerobacter siderophilus SR4	DOE Joint Genome Institute (JGI)	2509276025	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter siderophilus	2540159	2640	
2582581265	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Caldanaerobius fijiensis DSM 17918	DOE Joint Genome Institute (JGI)	2582581265	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Caldanaerobius	Caldanaerobius fijiensis	2760766	2789	
2513020048	Bacteria	Draft	Continuation of the Genomic Encyclopedia of Bacteria and Archaea pilot project (GEBA)	Caldilinea aerophila STL-6-O1, DSM 14535	DOE Joint Genome Institute (JGI)	2513020048	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea	Caldilinea aerophila	5138538	4192	
646564545	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Meiothermus ruber 21, DSM 1279	DOE Joint Genome Institute (JGI)	646564545	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Meiothermus	Meiothermus ruber	3097457	3105	
2510065032	Bacteria	Permanent Draft	Continuation of the Genomic Encyclopedia of Bacteria and Archaea pilot project (GEBA)	Meiothermus chliarophilus ALT-8, DSM 9957	DOE Joint Genome Institute (JGI)	2510065032	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Meiothermus	Meiothermus chliarophilus	4688964	4645	
2515154121	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Caldibacillus debilis DSM 16016	DOE Joint Genome Institute (JGI)	2515154121	Firmicutes	Bacilli	Bacillales	Bacillaceae	Caldibacillus	Caldibacillus debilis	3061346	2896	
637000166	Bacteria	Finished	Methylococcus capsulatus Bath	Methylococcus capsulatus Bath	J. Craig Venter Institute (JCVI)	637000166	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylococcus	Methylococcus capsulatus	3304561	3061	
2521172529	Bacteria	Permanent Draft	Ecology, Physiology and Molecular Biology of the Roseobacter clade: Towards a Systems Biology Understanding of a Globally Important Clade of Marine Bacteria	Rubellimicrobium thermophilum DSM 16684	LGC Genomics, Helmholtz Centre for Infection Research	2521172529	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	Rubellimicrobium thermophilum	3161245	3288	
2516143124	Bacteria	Permanent Draft	Lebetimonas sequencing project - Marine Biological Laboratory, Woods Hole, MA	Lebetimonas sp. JH369	Marine Biological Laboratory	2516143124	Proteobacteria	Epsilonproteobacteria	Nautiliales	Nautiliaceae	Lebetimonas	Lebetimonas sp. JH369	1740444	1989	
2558309001	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Campylobacter cuniculorum DSM 23162	DOE Joint Genome Institute (JGI)	2558309001	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter cuniculorum	1871412	1906	
2534681734	Bacteria	Permanent Draft	Bacillus methanolicus PB1	Bacillus methanolicus PB1	Norwegian Sequencing Centre (NSC)	2534681734	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus methanolicus	3426513	3513	
643348542	Bacteria	Finished	Dictyoglomus thermophilum H-6-12, ATCC 35947	Dictyoglomus thermophilum H-6-12, ATCC 35947	J. Craig Venter Institute (JCVI)	643348542	Dictyoglomi	Dictyoglomia	Dictyoglomales	Dictyoglomaceae	Dictyoglomus	Dictyoglomus thermophilum	1959987	1964	
637000073	Bacteria	Finished	Chlorobium tepidum TLS	Chlorobium tepidum TLS	J. Craig Venter Institute (JCVI)	637000073	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobaculum	Chlorobaculum tepidum	2154946	2317	
2568526009	Bacteria	Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Carboxydocella sporoproducens DSM 16521	DOE Joint Genome Institute (JGI)	2568526009	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XVI. Incertae Sedis	Carboxydocella	Carboxydocella sporoproducens	2578924	2779	
648028060	Bacteria	Finished	DOEM_782007	Thermoanaerobacterium thermosaccharolyticum DSM 571	DOE Joint Genome Institute (JGI)	648028060	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium	Thermoanaerobacterium thermosaccharolyticum	2785752	2830	
2582580749	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Desulfotomaculum australicum DSM 11792	DOE Joint Genome Institute (JGI)	2582580749	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	Desulfotomaculum australicum	2881643	3001	
2512047038	Bacteria	Finished	Dairy adaptation of African Streptococcus infantarius	Streptococcus infantarius infantarius CJ18	GATC-Biotech AG, Konstanz, Germany	2512047038	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus infantarius	2008249	2045	
646311953	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Sphaerobacter thermophilus 4ac11, DSM 20745	DOE Joint Genome Institute (JGI)	646311953	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Sphaerobacter	Sphaerobacter thermophilus	3993764	3585	
2519103102	Bacteria	Finished	Thermoanaerobacterium saccharolyticum JW/SL-YS485	Thermoanaerobacterium saccharolyticum JW/SL-YS485, DSM 8691	Oak Ridge National Laboratory	2519103102	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium	Thermoanaerobacterium saccharolyticum	2879349	2931	
2563366724	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Desulfotomaculum thermocisternum DSM 10259	DOE Joint Genome Institute (JGI)	2563366724	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	Desulfotomaculum thermocisternum	2656730	2732	
649633102	Bacteria	Finished	DOEM_782007	Thermoanaerobacter brockii finnii Ako-1, DSM 3389	DOE Joint Genome Institute (JGI)	649633102	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter brockii	2344824	2407	
646564580	Bacteria	Finished	DOEM_782007	Thermoanaerobacter mathranii mathranii A3, DSM 11426	DOE Joint Genome Institute (JGI)	646564580	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter mathranii	2306092	2361	
641522632	Bacteria	Finished	Heliobacterium modesticaldum Ice1	Heliobacterium modesticaldum Ice1	TGen, Arizona State University	641522632	Firmicutes	Clostridia	Clostridiales	Heliobacteriaceae	Heliobacterium	Heliobacterium modesticaldum	3075407	3142	
639633062	Bacteria	Finished	Lactic Acid Bacteria	Streptococcus thermophilus LMD-9	Fidelity Systems Inc, DOE Joint Genome Institute (JGI)	639633062	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus thermophilus	1864178	1820	
2516143121	Bacteria	Permanent Draft	Lebetimonas sequencing project - Marine Biological Laboratory, Woods Hole, MA	Lebetimonas sp. JS085	Marine Biological Laboratory	2516143121	Proteobacteria	Epsilonproteobacteria	Nautiliales	Nautiliaceae	Lebetimonas	Lebetimonas sp. JS085	1740329	1929	
2504643006	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Marinithermus hydrothermalis T1, DSM 14884	DOE Joint Genome Institute (JGI)	2504643006	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Marinithermus	Marinithermus hydrothermalis	2269167	2310	
646564577	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Syntrophothermus lipocalidus DSM 12680	DOE Joint Genome Institute (JGI)	646564577	Firmicutes	Clostridia	Clostridiales	Syntrophomonadaceae	Syntrophothermus	Syntrophothermus lipocalidus	2405559	2440	
637000302	Bacteria	Finished	Streptococcus thermophilus CNRZ1066	Streptococcus thermophilus CNRZ1066	Integrated Genomics	637000302	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus thermophilus	1796226	2020	
2551306142	Bacteria	Permanent Draft	Chlorogloeopsis fritschii PCC 6912	Chlorogloeopsis fritschii PCC 6912	Heinrich Heine University of Dusseldorf	2551306142	Cyanobacteria	unclassified	Nostocales	Chlorogloeopsidaceae	Chlorogloeopsis	Chlorogloeopsis fritschii	7751745	6907	
2515154052	Bacteria	Permanent Draft	Thermophagus xiamenensis HS1	Thermophagus xiamenensis HS1	Beijing Genomics Institute (BGI)	2515154052	Bacteroidetes	Bacteroidia	Marinilabiliales	Marinilabiliaceae	Thermophagus	Thermophagus xiamenensis	3863529	3077	
2562617193	Bacteria	Permanent Draft	Salinisphaera shabanensis E1L3A	Salinisphaera shabanensis E1L3A	King Abdullah University of Science and Technology	2562617193	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Salinisphaeraceae	Salinisphaera	Salinisphaera shabanensis	3760335	3573	
2515154092	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Desulfurispora thermophila DSM 16022	DOE Joint Genome Institute (JGI)	2515154092	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfurispora	Desulfurispora thermophila	2823245	2815	
2511231141	Bacteria	Finished	Alicyclobacillus acidocaldarius acidocaldarius Tc-4-1	Alicyclobacillus acidocaldarius acidocaldarius Tc-4-1	Beijing Genomics Institute (BGI)	2511231141	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	Alicyclobacillus acidocaldarius	3124048	3297	
2603880218	Bacteria	Permanent Draft	Evaluation of Pacific Biosciences Sequencing Technology to Finishing C. thermocellum Genome Sequences	Ruminiclostridium thermocellum AD2	DOE Joint Genome Institute (JGI)	2603880218	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	Ruminiclostridium thermocellum	3487642	3065	
2585428042	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Marinitoga hydrogenitolerans DSM 16785	DOE Joint Genome Institute (JGI)	2585428042	Thermotogae	Thermotogae	Petrotogales	unclassified	Marinitoga	Marinitoga hydrogenitolerans	2312367	2278	
2502171156	Bacteria	Permanent Draft	Thermus brockianus	Thermus brockianus (Permanent Draft)	ANRT	2502171156	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus	Thermus brockianus	2483116	2789	
641228488	Bacteria	Finished	Deinococcus geothermalis Sequencing	Deinococcus geothermalis DSM 11300	DOE Joint Genome Institute (JGI)	641228488	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus geothermalis	3247018	3148	
640069312	Bacteria	Finished	Geobacillus thermodenitrificans NG80-2	Geobacillus thermodenitrificans NG80-2	Nankai University	640069312	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus thermodenitrificans	3608012	3642	
2588253728	Bacteria	Finished	Thermodesulfobacterium commune DSM 2178	Thermodesulfobacterium commune DSM 2178	J. Craig Venter Institute (JCVI)	2588253728	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfobacterium	Thermodesulfobacterium commune	1764045	1532	
2264813001	Bacteria	Permanent Draft	Subsurface geothermal stream microbial mat communities from Hishikari gold mine, Kagoshima Prefecture, Japan	Candidatus Acetothermum autotrophicum (unscreened) (MDM project reference, 4 contigs)	Japan Agency for Marine-Earth Science and Technology	2264813001	Candidatus Acetothermia	unclassified	unclassified	unclassified	Candidatus Acetothermum	Candidatus Acetothermus autotrophicum	1970005	2027	
2516143083	Bacteria	Permanent Draft	Cornell University - Campylobacter jejuni jejuni genome sequencing	Campylobacter jejuni jejuni ATCC 33560	Cornell University	2516143083	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	1712461	1843	
640753026	Bacteria	Finished	Thermotogales	Fervidobacterium nodosum Rt17-B1	DOE Joint Genome Institute (JGI)	640753026	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium	Fervidobacterium nodosum	1948941	1847	
645058764	Bacteria	Permanent Draft	DOEM_782007	Thermoanaerobacter ethanolicus CCSD1	DOE Joint Genome Institute (JGI)	645058764	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter ethanolicus	2204850	2425	
2554235283	Bacteria	Permanent Draft	Bacillus safensis VK	Bacillus safensis VK	Anand Agricultural University, Saurashtra University	2554235283	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis	3683090	3908	
637000320	Bacteria	Finished	Thermosynechococcus elongatus BP-1	Thermosynechococcus elongatus BP-1	Kazusa DNA Research Institute	637000320	Cyanobacteria	unclassified	Synechococcales	Synechococcaceae	Thermosynechococcus	Thermosynechococcus elongatus	2593857	2555	
2512564091	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Desulfurella acetivorans A63, DSM 5264	DOE Joint Genome Institute (JGI)	2512564091	Proteobacteria	Deltaproteobacteria	Desulfurellales	Desulfurellaceae	Desulfurella	Desulfurella acetivorans	1819992	1875	
2506783062	Bacteria	Finished	BESC Consolidated BioProcessing (CBP) candidates- Transfer of Baton	Thermoanaerobacterium thermosaccharolyticum M0795	DOE Joint Genome Institute (JGI)	2506783062	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium	Thermoanaerobacterium thermosaccharolyticum	2894276	2922	
644736370	Bacteria	Finished	DOEM_782010	Geobacillus sp. WCH70	DOE Joint Genome Institute (JGI)	644736370	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus sp. WCH70	3508804	3597	
646862346	Bacteria	Finished	Streptomyces bingchenggensis BCW-1	Streptomyces bingchenggensis BCW-1	Beijing Genomics Institute (BGI)	646862346	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces bingchenggensis	11936683	10106	
2588253772	Bacteria	Permanent Draft	Fervidicella metallireducens AeB	Fervidicella Metallireducens AeB	Griffith University	2588253772	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Fervidicella	Fervidicella metallireducens	2892465	3013	
643348582	Bacteria	Finished	Thermomicrobium roseum DSM 5159	Thermomicrobium roseum DSM 5159	J. Craig Venter Institute (JCVI)	643348582	Chloroflexi	Thermomicrobia	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium	Thermomicrobium roseum	2920744	2901	
2523533552	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Alicyclobacillus herbarius DSM 13609	DOE Joint Genome Institute (JGI)	2523533552	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	Alicyclobacillus herbarius	3312393	3324	
2516653087	Bacteria	Permanent Draft	Genome of Thermacetogenium phaeum strain PB	Thermacetogenium phaeum PB (Standard draft)	Hokkaido System Science Co.,Ltd.	2516653087	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermacetogenium	Thermacetogenium phaeum	2886447	3042	
643348583	Bacteria	Finished	Thermosipho africanus TCF52B	Thermosipho africanus TCF52B	Genome Canada	643348583	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho	Thermosipho africanus	2016657	1968	
2599185222	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Clostridium thermopalmarium DSM 5974	DOE Joint Genome Institute (JGI)	2599185222	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium thermopalmarium	2814649	2783	
2534681956	Bacteria	Finished	Clostridium thermocellum AD2	Ruminiclostridium thermocellum AD2	Oak Ridge National Laboratory	2534681956	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	Ruminiclostridium thermocellum	3433572	3092	
2516143123	Bacteria	Permanent Draft	Lebetimonas sequencing project - Marine Biological Laboratory, Woods Hole, MA	Lebetimonas sp. JH292	Marine Biological Laboratory	2516143123	Proteobacteria	Epsilonproteobacteria	Nautiliales	Nautiliaceae	Lebetimonas	Lebetimonas sp. JH292	1641000	1955	
2582580731	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Fervidobacterium gondwanense DSM 13020	DOE Joint Genome Institute (JGI)	2582580731	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium	Fervidobacterium gondwanense	2146020	2060	
2508501069	Bacteria	Finished	Sequencing of five diverse xylan degraders	Thermobacillus composti KWC4, DSM 18247	DOE Joint Genome Institute (JGI)	2508501069	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Thermobacillus	Thermobacillus composti	4355525	4120	
642555165	Bacteria	Finished	Obsidian Hot Spring Microbial Community Genomics	Sulfurihydrogenibium sp. YO3AOP1	DOE Joint Genome Institute (JGI)	642555165	Aquificae	Aquificae	Aquificales	Hydrogenothermaceae	Sulfurihydrogenibium	Sulfurihydrogenibium sp. YO3AOP1	1838442	1823	
640427139	Bacteria	Finished	Chloroflexi, 7 species	Roseiflexus sp. RS-1	DOE Joint Genome Institute (JGI)	640427139	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	Roseiflexus sp. RS-1	5801598	4693	
2585428086	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Desulfotomaculum thermosubterraneum DSM 16057	DOE Joint Genome Institute (JGI)	2585428086	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	Desulfotomaculum thermosubterraneum	3413166	3539	
2524614533	Bacteria	Draft	Illinois Basin-Decatur Project	Orenia sp. Z6 (draft 2)	University of Illinois, Urbana-Champaign	2524614533	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia	Orenia metallireducens	3463838	3346	
637000118	Bacteria	Finished	Geobacillus kaustophilus HTA426	Geobacillus kaustophilus HTA426	Japan Agency for Marine-Earth Science and Technology	637000118	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus kaustophilus	3592666	3714	
2585428153	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Lutispora thermophila DSM 19022	DOE Joint Genome Institute (JGI)	2585428153	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Lutispora	Lutispora thermophila	3583033	3516	
637000167	Bacteria	Finished	Moorella thermoacetica ATCC 39073	Moorella thermoacetica ATCC 39073	DOE Joint Genome Institute (JGI)	637000167	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Moorella	Moorella thermoacetica	2628784	2634	
2597490167	Bacteria	Finished	Bacillus sp. X1(2014) Genome sequencing	Bacillus sp. X1(2014)	New England Biolabs	2597490167	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. X1(2014)	3422674	3613	
2582580750	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Desulfacinum infernum DSM 9756	DOE Joint Genome Institute (JGI)	2582580750	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfacinum	Desulfacinum infernum	4239823	3769	
2540341047	Bacteria	Finished	Clostridium stercorarium subsp. stercorarium DSM 8532	Clostridium stercorarium stercorarium DSM 8532	Genome Quebec	2540341047	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	[Clostridium] stercorarium	2969999	2645	
644736404	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Saccharomonospora viridis P101, DSM 43017	DOE Joint Genome Institute (JGI)	644736404	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Saccharomonospora	Saccharomonospora viridis	4308349	3962	
2627853919	Bacteria	Finished	Thermoanaerobacter kivui	Thermoanaerobacter kivui DSM 2030	University of Gottingen	2627853919	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter kivui	2397824	2546	
637000060	Bacteria	Finished	Carboxydothermus hydrogenoformans Z-2901	Carboxydothermus hydrogenoformans Z-2901	J. Craig Venter Institute (JCVI)	637000060	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Carboxydothermus	Carboxydothermus hydrogenoformans	2401520	2738	
2599185233	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Sporolituus thermophilus DSM 23256	DOE Joint Genome Institute (JGI)	2599185233	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Sporolituus	Sporolituus thermophilus	2861023	2979	
2503508007	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Pseudothermotoga thermarum DSM 5069	DOE Joint Genome Institute (JGI)	2503508007	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Pseudothermotoga	Pseudothermotoga thermarum	2039943	2066	
2597490147	Bacteria	Finished	Geobacillus stearothermophilus NUB3621 Genome sequencing	Parageobacillus genomosp. 1 NUB3621	Emory University	2597490147	Firmicutes	Bacilli	Bacillales	Bacillaceae	Parageobacillus	Parageobacillus genomosp. 1	3622285	3739	
2556921055	Bacteria	Permanent Draft	Brevibacillus laterosporus NRS 682	Brevibacillus laterosporus NRS 682, LMG 15441 (BRLA)	Goettingen Genomics Laboratory	2556921055	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus laterosporus	5153859	4710	
2503538017	Bacteria	Draft	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Thermanaeromonas toyohensis ToBE, DSM 14490	DOE Joint Genome Institute (JGI)	2503538017	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermanaeromonas	Thermanaeromonas toyohensis	3334024	3396	
650377953	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Hydrogenobacter thermophilus TK-6, DSM 6534	DOE Joint Genome Institute (JGI)	650377953	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobacter	Hydrogenobacter thermophilus	1742932	1948	
640427150	Bacteria	Finished	Thermotogales	Thermotoga petrophila RKU-1	DOE Joint Genome Institute (JGI)	640427150	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga petrophila	1823511	1865	
2524023169	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Cohnella thermotolerans DSM 17683	DOE Joint Genome Institute (JGI)	2524023169	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Cohnella	Cohnella thermotolerans	5053124	4770	
