Domain	Status	Genome	Gene Count	
B	P	Acinetobacter baumannii 653020	1	
B	P	Campylobacter jejuni 19_S18	1	
B	P	Burkholderia pseudomallei 107	1	
B	P	Acinetobacter baumannii 25935_7	1	
B	P	Bacteroides sp. 1_1_6	1	
B	P	Acinetobacter baumannii 24812_7	1	
B	P	Pseudomonas libanensis RIT-PI-g	1	
B	P	Reichenbachiella agariperforans DSM 26134	1	
B	P	Methylophilus methylotrophus-98 (UID3888)	1	
B	P	Mycobacterium tuberculosis TKK-01-0027	1	
B	P	Thioalkalivibrio sp. ALSr1	1	
B	P	Porphyromonadaceae bacterium KH3CP3RA	1	
B	P	Devosia sp. Leaf420	1	
B	P	Clostridium uliginosum DSM 12992	1	
B	P	Halobacillus karajensis DSM 14948	1	
B	P	Alteromonas macleodii MIT1002	1	
B	F	Hyphomicrobium nitrativorans NL23	1	
B	P	Saccharomonospora xinjiangensis XJ-54	1	
B	P	Paenibacillus sp. PAMC 26794	1	
B	P	Xanthobacteraceae bacterium 501b	1	
B	P	Salmonella enterica enterica sv. Mbandaka 2009K-0807	1	
B	F	Treponema caldarium DSM 7334	1	
B	P	Acinetobacter baumannii AB_909-01-7	1	
B	P	Planctomycetes bacterium RIFCSPHIGHO2_02_FULL_38_41	1	
B	P	Mycobacterium abscessus PAP138	1	
B	P	Belnapia sp. F-4-1	1	
B	P	Roseinatronobacter thiooxidans DSM 13087	1	
B	F	Burkholderia pseudomallei 406e	1	
B	P	Mycobacterium tuberculosis TBR49	1	
B	P	Thioclava dalianensis CGMCC 1.12325	1	
B	P	Mycobacterium tuberculosis M2342	1	
B	P	Paeniclostridium sordellii SSCC33589	1	
B	P	Sulfurospirillum arcachonense DSM 9755	1	
B	P	Azotobacter beijerinckii DSM 1041	1	
B	P	Acinetobacter baumannii 25569_8	1	
B	F	Campylobacter lari RM16701	1	
B	P	Chryseobacterium piscicola DSM 21068	1	
B	P	Mycobacterium tuberculosis H6_12226	1	
B	P	Leucothrix mucor DSM 2157	1	
B	P	Mycobacterium tuberculosis KT-0031	1	
B	F	Burkholderia pseudomallei MSHR3965	1	
B	P	Calothrix sp. PCC 7103	1	
B	P	Clostridium jeddahense JCD	1	
B	P	Mycobacterium tuberculosis TB_RSA30	1	
B	P	Acinetobacter baumannii TG20546	1	
B	P	Mycobacterium tuberculosis BTB04-011	1	
B	P	Mycobacterium tuberculosis NRITLD37	1	
B	P	Cystobacter fuscus DSM 2262	1	
B	P	Vibrio parahaemolyticus PMA37.5	1	
B	P	Oceanobacter kriegii DSM 6294	1	
B	P	Afipia sp. OHSU_II-C2	1	
B	P	Mycobacterium tuberculosis MD17888	1	
B	P	Acidovorax-69x (UID4105)	1	
B	P	Mycobacterium tuberculosis TKK_03_0105	1	
B	F	Geobacter sp. M21	1	
B	P	Micromonospora halophytica DSM 43171	1	
B	P	Vibrio parahaemolyticus 901128	1	
B	P	Mycobacterium tuberculosis TB_RSA96	1	
B	D	Micrococcus luteus J28	1	
B	P	Propionigenium maris DSM 9537	1	
B	P	Devosia epidermidihirudinis E84	1	
B	P	Spirosoma panaciterrae DSM 21099	1	
B	P	Pseudomonas aeruginosa ST-111 E8_London_17_VIM_2_04_13	1	
B	P	Enterovibrio calviensis 1F-230	1	
B	P	Acidaminococcus sp. D21	1	
B	P	Mycobacterium tuberculosis BTB07-261	1	
B	P	Brachyspira hyodysenteriae ST210	1	
B	D	Pseudomonas sp. LAMO17WK12:I11	1	
B	F	Roseiflexus sp. RS-1	1	
B	P	Mycobacterium tuberculosis OFXR-4	1	
B	F	Thioalkalivibrio sp. K90mix	1	
B	P	Mycobacterium tuberculosis M2206	1	
B	P	Geotoga petraea WG14	1	
B	D	Deltaproteobacteria bacterium GWA2_55_82	1	
B	P	Vibrio harveyi CAIM 1792	1	
B	P	Gammaproteobacteria bacterium RIFCSPLOWO2_01_FULL_47_190	1	
B	F	Cycloclasticus sp. P1	1	
B	P	Beijerinckia mobilis UQM 1969, DSM 2326	1	
B	P	Geobacter bremensis R1	1	
B	D	Bacteroidetes bacterium GWA2_40_14	1	
B	P	Pseudomonas libanensis BS2975	1	
B	F	Synechocystis sp. GT-S, PCC 6803	1	
B	P	Pseudomonas aeruginosa ST-111 P23_East_of_England_6_IMP_13_07_10	1	
B	P	Bordetella bronchiseptica Bbr77	1	
B	P	Chelatococcus sambhunathii DSM 18167	1	
B	P	Mycobacterium tuberculosis TKK-01-0008	1	
B	P	Pseudorhodoferax sp. Leaf265	1	
B	F	Rhodococcus erythropolis R138	1	
B	P	Rhizobium sp. NFIX01	1	
B	P	Geodermatophilus soli DSM 45843	1	
B	P	Burkholderia pseudomallei 21/96	1	
B	P	Mycobacterium tuberculosis M2376	1	
B	P	Vibrio parahaemolyticus S109	1	
B	P	Acinetobacter baumannii 25691_5	1	
B	P	Burkholderia sp. WP40	1	
B	P	Mycobacterium tuberculosis MD16261	1	
B	P	Vibrio parahaemolyticus CFSAN007447	1	
B	P	Mycobacterium abscessus PAP158	1	
B	F	Caenarcanum bioreactoricola (SM2F09_MP_sspace)	1	
B	P	Mycobacterium tuberculosis TB_RSA111	1	
B	P	Sphingomonas sp. SKA58	1	
B	P	Corynebacterium minutissimum ATCC 23348	1	
B	P	Vibrio sp. OY15	1	
B	D	Bacteroides thetaiotaomicron NLAE-zl-H207	1	
B	P	Mesotoga infera PhosAc3	1	
B	P	Vibrio parahaemolyticus 08-7626	1	
B	P	Pseudomonas aeruginosa ST-111 P63_London_25_VIM_2_03_14	1	
B	D	Pseudoalteromonas luteoviolacea 2ta16 (Draft assembly 1)	1	
B	P	Enterococcus columbae DSM 7374	1	
B	P	Ochrobactrum intermedium LMG 3301	1	
B	P	Mycobacterium tuberculosis TKK_05SA_0046	1	
B	P	Mycobacterium tuberculosis BTB08-356	1	
B	F	Burkholderia thailandensis E444	1	
B	P	Vibrio parahaemolyticus sv. O4:KUT A5Z905	1	
B	P	Mycobacterium tuberculosis W09900339	1	
B	P	Mycobacterium tuberculosis XTB13-238	1	
B	P	Aeromonas sp. ZOR0001	1	
B	P	Acinetobacter baumannii ABOB09	1	
B	P	Mycobacterium tuberculosis TB_RSA194	1	
B	F	Alcaligenes faecalis ZD02	1	
B	P	Defluviimonas denitrificans DSM 18921	1	
B	P	Ulvibacter sp. SCB49	1	
B	F	Alteromonas mediterranea AR43	1	
B	P	Vibrio coralliilyticus S2052	1	
B	F	Zobellia galactanivorans DsijT	1	
B	P	Lewinella agarilytica DSM 24740	1	
B	F	Pseudomonas stutzeri CGMCC 1.1803	1	
B	P	Vibrio parahaemolyticus S499-7	1	
B	P	Mycobacterium abscessus 5S-0708	1	
B	P	Mycobacterium tuberculosis R09401839	1	
B	P	Mycobacterium tuberculosis 402206	1	
B	P	Mycobacterium tuberculosis TB_RSA141	1	
B	P	Pseudorhodobacter antarcticus CGMCC 1.10836	1	
B	P	Marinobacterium stanieri S30	1	
B	P	Mycobacterium tuberculosis N09501026	1	
B	P	Pseudomonas fluorescens AU10973	1	
B	P	Leucobacter chromiiresistens DSM 22788	1	
B	P	Aeromonas salmonicida achromogenes AS03	1	
B	F	Treponema primitia ZAS-2	1	
B	P	Acinetobacter baumannii 625974	1	
B	P	Sinorhizobium medicae WSM1369	1	
B	P	Aeromonas sanarellii LMG 24682	1	
B	P	Mycobacterium tuberculosis M1340	1	
B	P	Salinimicrobium sediminis CGMCC 1.12641	1	
B	P	Acinetobacter baumannii 1294243	1	
B	P	Escherichia coli KTE85	1	
B	P	Pectobacterium carotovorum brasiliense YC D65	1	
B	P	Gordonia sp. HS-NH1	1	
B	P	beta proteobacterium SCGC AAA027-K21 (unscreened)	1	
B	P	Salmonella enterica enterica sv. Paratyphi B ATCC BAA-1585	1	
B	P	Glycomyces sambucus CGMCC 4.3147	1	
B	F	Actinobacillus suis H91-0380	1	
B	P	Porphyrobacter sp. HL-46	1	
B	P	Thioalkalivibrio thiocyanoxidans ARh2	1	
B	F	Cyanobium gracile PCC 6307	1	
B	P	Mycobacterium tuberculosis PanR0703	1	
B	P	Bdellovibrionales bacterium RIFOXYD12_FULL_39_22	1	
B	P	Mycobacterium abscessus PAP044	1	
B	F	Mycobacterium tuberculosis Haarlem	1	
B	F	Burkholderia sp. RPE64	1	
B	P	Pseudoalteromonas sp. BSi20311	1	
B	P	Pseudomonas aeruginosa AH16	1	
B	P	Bifidobacterium minimum LMG 11592	1	
B	F	Clostridium botulinum CDC_1632	1	
B	F	Syntrophobotulus glycolicus FlGlyR, DSM 8271	1	
B	P	Mycobacterium tuberculosis BTB08-288	1	
B	P	Acinetobacter baumannii ABBL043	1	
B	P	Mycobacterium tuberculosis H2463	1	
B	P	Pseudomonas libanensis DSM 17149	1	
B	P	Mycobacterium tuberculosis BTB11-371	1	
B	P	Pseudomonas parafulva YAB-1	1	
B	P	Mycobacterium tuberculosis MD14621	1	
B	P	Pseudoalteromonas sp. H105	1	
B	P	Gracilibacillus boraciitolerans JCM 21714	1	
B	P	Mycobacterium abscessus PAP008	1	
B	P	Caldicellulosiruptor bescii MACB1020	1	
B	P	Vibrio parahaemolyticus S078	1	
B	P	Burkholderia pseudomallei NCTC 13392 morphotype_9	1	
B	P	Salinicoccus sp. YB14-2	1	
B	F	Amycolatopsis mediterranei S699	1	
B	P	Mycobacterium tuberculosis MD15774	1	
B	P	Tenericutes bacterium RIFOXYD12_FULL_36_9	1	
B	P	Thiobacillus thioparus DSM 505	1	
B	D	Alphaproteobacteria sp. genome_bin_25	1	
B	P	Cycloclasticus pugetii PS-1	1	
B	P	Thalassobaculum litoreum DSM 18839	1	
B	P	Mycobacterium abscessus PAP028	1	
B	P	Kaistia soli DSM 19436	1	
B	F	Alteromonas macleodii English Channel 673	1	
B	P	Mycobacterium tuberculosis TKK_03_0094	1	
B	P	Burkholderia mallei A193	1	
B	F	Pasteurella multocida OH1905	1	
B	P	Mycobacterium tuberculosis XTB13-194	1	
B	F	Rhodobacter sphaeroides ATCC 17025	1	
B	P	Acinetobacter baumannii 44895_9	1	
B	P	Algoriphagus terrigena DSM 22685	1	
B	P	Defluviimonas sp. 20V17	1	
B	P	Desulfonatronospira thiodismutans ASO3-1	1	
B	P	Pseudomonas aeruginosa Stone 130	1	
B	P	Peptoniphilus timonensis JC401	1	
B	P	Burkholderia pseudomallei EM2107	1	
B	D	Burkholderia cenocepacia6	1	
B	F	Mannheimia varigena USDA-ARS-USMARC-1296	1	
B	P	Microvirga flocculans ATCC BAA-817	1	
B	P	Verrucomicrobiaceae sp. GAS474	1	
B	P	Bordetella holmesii 1058	1	
B	F	Wenyingzhuangia fucanilytica CZ1127	1	
B	P	gamma proteobacterium IMCC3088	1	
B	P	Polaribacter dokdonensis DSM 17204	1	
B	F	Acinetobacter baumannii MDR-ZJ06	1	
B	D	Moorella thermoacetica DSM 521 (MOTHE)	1	
B	P	Aeromonas hydrophila AL09-79	1	
B	P	Mycobacterium tuberculosis XTB13-108	1	
B	P	Pseudomonas aeruginosa AU9739	1	
B	P	Dermacoccus sp. Ellin185	1	
B	F	Shigella flexneri G1663	1	
B	P	Mycobacterium tuberculosis TKK-01-0042	1	
B	P	Hwanghaeicola aestuarii DSM 22009	1	
B	F	Acinetobacter baumannii ZW85-1	1	
B	P	Acinetobacter baumannii 25750_6	1	
B	P	Methylotenera versatilis #7	1	
B	P	Acinetobacter baumannii AB4957	1	
B	P	Hyphomonas sp. T16B2	1	
B	P	Campylobacter jejuni jejuni LMG 9217	1	
B	P	Bacteroidetes bacterium GWE2_42_39	1	
B	P	Clostridium sp. 7_2_43FAA	1	
B	D	Rhodopseudomonas palustris JA1, ATCC BAA-37 (HiSeq draft)	1	
B	D	Spirochaetes bacterium GWB1_36_13	1	
B	D	Chroococcidiopsis sp. PCC 6712	1	
B	P	Mycobacterium tuberculosis M09400937	1	
B	P	alpha proteobacterium SCGC AAA536-K22 (unscreened)	1	
B	P	Azotobacter beijerinckii DSM 373	1	
B	F	Staphylococcus equorum KS1039	1	
B	P	Mycobacterium tuberculosis H1996	1	
B	D	Magnetospirillum bellicus VDY	1	
B	P	Vibrio splendidus FF-500	1	
B	P	Afipia sp. OHSU_II-uncloned	1	
B	P	Acinetobacter baumannii BJ4	1	
B	F	Bacillus subtilis PY79	1	
B	P	Enterococcus italicus DSM 15952	1	
B	P	Clostridium botulinum CDC33700	1	
B	P	Mycobacterium tuberculosis XTB13-299	1	
B	F	Photobacterium profundum SS9	1	
B	P	Vibrio splendidus UCD-SED10	1	
B	P	Chromobacterium sp. LK1	1	
B	P	Mycobacterium tuberculosis TKK_05SA_0048	1	
B	P	Acinetobacter baumannii 25569_1	1	
B	P	Burkholderia cenocepacia BC7	1	
B	F	Corynebacterium aurimucosum CN-1, ATCC 700975	1	
B	F	Streptomyces ambofaciens ATCC 23877 null replaces 81764	1	
B	P	Mycobacterium tuberculosis TKK_04_0075	1	
B	P	Mycobacterium tuberculosis PanR0308	1	
B	P	Gluconobacter oxydans LMG 1406	1	
B	P	Vibrio cholerae bv. albensis VL426	1	
B	P	Novosphingobium sp. P6W	1	
B	P	Pseudomonas stutzeri T13	1	
B	P	Crocosphaera watsonii WH 0401 (draft1)	1	
B	F	Pseudoxanthomonas suwonensis 11-1	1	
B	P	Mycobacterium tuberculosis 302642	1	
B	P	Bacillus subtilis B4145	1	
B	P	Burkholderia cenocepacia H111	1	
B	P	Mycobacterium tuberculosis MAL010119	1	
B	P	Leucobacter sp. PH1c	1	
B	P	Dietzia alimentaria 72	1	
B	P	Pseudomonas amygdali CFBP 3205 (contamination screened)	1	
B	P	Cloacibacterium normanense DSM 15886	1	
B	P	Actinomycetospora chiangmaiensis DSM 45062	1	
B	P	Mycobacterium tuberculosis MAL010088	1	
B	F	Mycobacterium smegmatis MC2 155	1	
B	P	Bordetella avium Nh1210	1	
B	P	Acinetobacter baumannii 607805	1	
B	P	Veillonella magna DSM 19857	1	
B	P	Streptomyces sp. CNQ-525	1	
B	P	Burkholderia pseudomallei NCTC 13392 morphotype_3	1	
B	F	Bacteroides vulgatus ATCC 8482	1	
B	P	Mycobacterium tuberculosis TB_RSA134	1	
B	P	Mycobacterium heraklionense Davo	1	
B	D	Alcanivorax sp. rast	1	
B	P	Ectothiorhodosinus mongolicus M9	1	
B	P	Selenihalanaerobacter shriftii ATCC BAA-73	1	
B	P	Mycobacterium tuberculosis BTB07-354	1	
B	P	Ruegeria conchae TW15	1	
B	P	Ferrimonas kyonanensis DSM 18153	1	
B	P	Mycobacterium tuberculosis VRFCWCF MDRTB 17	1	
B	D	Bacillus sp. CC120222-01	1	
B	P	Burkholderia pseudomallei VEL	1	
B	P	Vibrio parahaemolyticus 10-4242	1	
B	P	Nonlabens xylanidelens DSM 16809	1	
B	P	Acinetobacter baumannii 25766_3	1	
B	P	Salmonella enterica enterica sv. Montevideo 413180	1	
B	F	Pseudomonas entomophila L48	1	
B	P	Mycobacterium tuberculosis PanR0405	1	
B	P	Acinetobacter baumannii 959073	1	
B	P	Salmonella enterica enterica sv. Newport Levine 15	1	
B	P	Uncultured Kiloniellales bacterium JGI SC39-H20 (contamination screened)	1	
B	F	Pandoraea norimbergensis DSM 11628	1	
B	F	Pseudomonas sp. CCOS 191	1	
B	F	Mycobacterium tuberculosis UT205	1	
B	P	Mycobacterium tuberculosis TKK_05SA_0047	1	
B	P	Vibrio parahaemolyticus TUMSAT_DE2_S2	1	
B	P	Pseudomonas tuomuerensis CGMCC 1.1365	1	
B	P	Loktanella rosea DSM 29591	1	
B	P	Yersinia bercovieri 127/84	1	
B	P	Mycobacterium tuberculosis TB_RSA196	1	
B	P	Mycobacterium tuberculosis TKK_04_0020	1	
B	P	Burkholderia pseudomallei C49	1	
B	P	Burkholderia sp. YR281	1	
B	P	Parasporobacterium paucivorans DSM 15970	1	
B	D	Aminicenantes (OP8) bacterium bin3	1	
B	D	candidate division KSB1 bacterium RBG_16_48_16	1	
B	P	Galbibacter sp. ck-I2-15	1	
B	D	Moorella thermoacetica DSM 2955 (MOTHA)	1	
B	D	Acidovorax temperans CB2 (Finished +Insert)	1	
B	P	Salmonella enterica enterica sv. Bareilly 06-0784	1	
B	P	Candidatus Edwardsbacteria bacterium RifOxyC12_full_54_24	1	
B	P	Ignatzschineria larvae DSM 13226	1	
B	F	Dokdonia sp. 4H-3-7-5	1	
B	D	Rhizobiales sp. genome_bin_27	1	
B	P	Mycobacterium tuberculosis BTB07-314	1	
B	P	Vibrio parahaemolyticus S170	1	
B	D	Planctomycetes bacterium GWC2_45_44	1	
B	P	Mycobacterium tuberculosis BTB06-494	1	
B	P	Friedmanniella flavus flava CGMCC 4.6856	1	
B	P	Xanthomonas perforans GEV993	1	
B	P	Mycobacterium tuberculosis XTB13-216	1	
B	P	Mycobacterium tuberculosis PanR0610	1	
B	P	Mycobacterium tuberculosis M2010	1	
B	P	Acinetobacter baumannii 45075_3	1	
B	P	Salmonella enterica enterica sv. Newport A182RVB	1	
B	P	Rathayibacter sp. Leaf299	1	
B	P	Vibrio variabilis T01	1	
B	P	Methylobacillus glycogenes JCM 2850	1	
B	P	Stenotrophomonas maltophilia B1	1	
B	P	Vibrio cholerae HENC-03	1	
B	P	Pseudomonas aeruginosa ST-111 P42_2_London_28_VIM_2_11_12	1	
B	P	Acinetobacter baumannii ABBL004	1	
B	P	Thermodesulforhabdus norvegica DSM 9990	1	
B	P	Bifidobacterium subtile LMG 11597	1	
B	P	Mycobacterium tuberculosis MD18096	1	
B	P	Bradyrhizobium elkanii 587	1	
B	P	Bordetella sp. FB-8, DSM 24873	1	
B	P	Acinetobacter baumannii 24975_10	1	
B	P	Deltaproteobacteria bacterium RIFCSPLOWO2_02_FULL_44_34	1	
B	D	Staphylococcus saprophyticus CNV2	1	
B	P	Ochrobactrum anthropi CTS-325	1	
B	P	Shewanella sp. P1-14-1	1	
B	P	Actinomadura flavalba DSM 45200	1	
B	P	Bacteroidetes bacterium RIFOXYA12_FULL_38_20	1	
B	P	Mycobacterium tuberculosis XTB13-131	1	
B	P	Salmonella enterica enterica sv. Senftenberg 361154004	1	
B	F	Pseudomonas mendocina ymp	1	
B	P	Mycobacterium tuberculosis M2020	1	
B	P	Salmonella enterica enterica sv. Bareilly 2780	1	
B	D	unclassified Synechococcus Bin 28-1	1	
B	P	Pseudooceanicola flagellatus CGMCC 1.12644	1	
B	P	Pectobacterium carotovorum brasiliense YC T31	1	
B	P	Mycobacterium tuberculosis TB_RSA71	1	
B	P	Succinivibrionaceae bacterium WG-1 (Wallaby Group 1 isolate)	1	
B	P	Clostridium acidisoli DSM 12555	1	
B	P	Mycobacterium tuberculosis 200625	1	
B	P	Mycobacterium tuberculosis TKK_04_0125	1	
B	P	Marinobacter persicus SH-1B_Col9	1	
B	P	Burkholderia mallei Turkey6	1	
B	P	Mycobacterium tuberculosis TKK-01-0071	1	
B	P	Acinetobacter baumannii 929679-598	1	
B	P	Salmonella enterica enterica sv. Thompson 2010K-1863	1	
B	F	Bacillus coagulans 36D1, ATCC PTA-5827 (Bacillus coagulans 36D1 UF finished)	1	
B	P	Acinetobacter baumannii 25935_5	1	
B	P	Novosphingobium subterraneum DSM 12447	1	
B	P	Bacteroides ovatus NLAE-zl-C57	1	
B	P	Acinetobacter soli ABBL054	1	
B	F	Bacillus methylotrophicus UCMB5036	1	
B	P	Mycobacterium llatzerense CLUC14	1	
B	P	Moorella thermoacetica ATCC 39073	1	
B	F	Polaribacter sp. MED152	1	
B	P	Campylobacter jejuni 10186	1	
B	P	Mycobacterium tuberculosis XTB13-239	1	
B	F	Burkholderia pseudomallei HBPUB10303a	1	
B	P	Acinetobacter baumannii TYTH-3	1	
B	P	Burkholderia pseudomallei h3921a06	1	
B	P	Corynebacterium coyleae DSM 44184	1	
B	P	Mycobacterium tuberculosis BTB12-001	1	
B	P	Flavobacterium gillisiae DSM 22376	1	
B	P	Acinetobacter baumannii WA2859	1	
B	P	Mycobacterium tuberculosis N00701874	1	
B	P	Paenibacillus pabuli NBRC 13638	1	
B	P	Acinetobacter baumannii ABBL143	1	
B	P	Xanthobacter sp. 126	1	
B	F	Mycobacterium abscessus FLAC005	1	
B	P	Mycobacterium tuberculosis M1560	1	
B	P	Variovorax paradoxus H084	1	
B	P	Mycobacterium tuberculosis MTB221/11	1	
B	P	Mycobacterium tuberculosis BTB10-406	1	
B	P	Acinetobacter baumannii 25307_8	1	
B	P	Anoxybacillus thermarum AF/04, DSM 17141	1	
B	D	Idiomarina sp. REDSEA-S21_B4	1	
B	P	Acinetobacter baumannii ABBL142	1	
B	P	Bacillus sp. FJAT-27445	1	
B	P	Acinetobacter baumannii Naval-113	1	
B	P	Salmonella enterica enterica sv. Newport #11-4	1	
B	P	Mycobacterium tuberculosis TKK_03_0115	1	
B	P	Mycobacterium tuberculosis H1578	1	
B	P	Bacillus campisalis SA2-6	1	
B	D	Marinobacter sp. DS40M8	1	
B	P	Mycobacterium abscessus PAP149	1	
B	P	Acinetobacter baumannii 44298_1	1	
B	P	Ensifer sp. JGI 0001009-H15 (unscreened) (contamination screened)	1	
B	P	Streptomyces sp. MBT28	1	
B	P	Acinetobacter baumannii MRY09-0642	1	
B	D	Clostridium neopropionicum X4 (CLNEO)	1	
B	D	Candidatus Fraserbacteria bacterium RBG_16_55_9	1	
B	P	Vibrio parahaemolyticus 10290	1	
B	P	Acinetobacter baumannii TG22204	1	
B	P	Acinetobacter baumannii 947299	1	
B	P	Bacteroides fragilis 3976T7	1	
B	P	Altererythrobacter xiamenensis CGMCC 1.12494	1	
B	P	Bacillus siamensis KCTC 13613	1	
B	P	Pectobacterium carotovorum brasiliensis PBR1692	1	
B	P	Mycobacterium tuberculosis M13	1	
B	P	Mycobacterium tuberculosis TB_RSA175	1	
B	P	Vibrio parahaemolyticus MAVP-V	1	
B	P	Pedobacter alluvionis DSM 19624	1	
B	P	Rhodoblastus acidophilus DSM 137	1	
B	P	Methyloversatilis discipulorum FAM1	1	
B	P	Vibrio parahaemolyticus 10-4244	1	
B	P	Aeromonas schubertii ATCC 43700	1	
B	F	Rugosibacter aromaticivorans PG1-Ca6	1	
B	P	Mycobacterium tuberculosis TBR44	1	
B	P	Salmonella enterica enterica sv. Senftenberg 316235162	1	
B	P	Flavobacterium segetis DSM 19741	1	
B	P	Mycobacterium sp. H003	1	
B	P	Mycobacterium tuberculosis M1956	1	
B	F	Burkholderia oklahomensis BDU	1	
B	P	Cellulophaga geojensis KL-A	1	
B	P	Acinetobacter baumannii 26016_1	1	
B	F	Parageobacillus thermoglucosidasius DSM 2542	1	
B	P	Mycobacterium abscessus PAP011	1	
B	P	Thermobifida fusca TM51	1	
B	P	Vibrio parahaemolyticus S136	1	
B	P	Paraburkholderia sartisoli LMG 24000	1	
B	D	Oceanicaulis sp.	1	
B	P	Bacillus subterraneus MITOT1	1	
B	P	Mycobacterium tuberculosis D00700688	1	
B	P	Azoarcus tolulyticus ATCC 51758	1	
B	P	Bifidobacterium breve MCC 0121	1	
B	P	Mycobacterium tuberculosis OFXR-3	1	
B	P	Maribacter sp. Hel_I _7	1	
B	P	Fusobacterium sp. 12_1B	1	
B	P	Mycobacterium tuberculosis TRUG0088	1	
B	P	Mycobacterium tuberculosis TB_RSA70	1	
B	P	Mycobacterium tuberculosis W-148	1	
B	P	Geobacillus kaustophilus Et2/3	1	
B	P	Afifella pfennigii DSM 17143	1	
B	P	Mycobacterium tuberculosis TKK_04_0071	1	
B	D	Eudoraea sp. SCGC 5280 (unscreened)	1	
B	P	Burkholderia sp. YR290	1	
B	F	Altererythrobacter atlanticus 26DY36	1	
B	P	Mycobacterium tuberculosis BTB07-325	1	
B	P	Vibrio cyclitrophicus ZF255	1	
B	P	Pseudomonas aeruginosa AU24787	1	
B	P	Salmonella enterica enterica sv. Oranienburg S-76	1	
B	P	Lactobacillus parafarraginis DSM 18390	1	
B	F	Staphylococcus saprophyticus FDAARGOS_137	1	
B	P	Pseudomonas aeruginosa ST-111 P43_2_London_9_VIM_2_11_12	1	
B	P	Candidatus Melainabacteria bacterium RIFOXYA12_FULL_32_12	1	
B	P	Streptomyces sp. Ncost-T6T-2b	1	
B	P	Thioalkalivibrio sp. ALE20	1	
B	P	Gammaproteobacteria bacterium RIFOXYA12_FULL_61_12	1	
B	P	Acinetobacter junii MTCC 11364	1	
B	P	Mycobacterium avium hominissuis MAH-E-63-1	1	
B	F	Burkholderia pseudomallei MSHR668	1	
B	P	Bordetella pseudohinzii 228/11	1	
B	P	Acinetobacter baumannii ZWS1219	1	
B	P	Mycobacterium tuberculosis KT-0100	1	
B	P	Pseudomonas syringae pv. tomato Max13	1	
B	P	Acinetobacter pittii CIP 70.29	1	
B	P	Ensifer sp. OV372	1	
B	P	Streptomyces sp. CNT318	1	
B	P	Latescibacteria bacterium SCGC AAA252-B13 (contamination screened) (SAK_001_32)	1	
B	P	Acinetobacter baumannii UH7707	1	
B	P	Acinetobacter sp. RUH2624	1	
B	P	Nonlabens dokdonensis DSM 17205	1	
B	P	Acinetobacter baumannii SP1917	1	
B	P	Streptomyces sp. MnatMP-M27	1	
B	F	Shewanella baltica OS195	1	
B	P	Mycobacterium canettii CIPT 140070013	1	
B	P	Leptospira vanthielii sv. Holland Waz Holland	1	
B	P	Acinetobacter baumannii ABBL053	1	
B	P	Vibrio parahaemolyticus VPTS-2008	1	
B	P	Parabacteroides distasonis 3776 D15 i	1	
B	P	Corynebacterium jeddahense JCB	1	
B	P	Vibrio parahaemolyticus sv. O3:K6 F63267	1	
B	P	Vibrio parahaemolyticus sv. O3:KUT A5Z853	1	
B	P	Desulfocurvus vexinensis DSM 17965	1	
B	P	Oerskovia sp. Root918	1	
B	P	Propionibacterium freudenreichii CIRM-BIA 135	1	
B	P	Mycobacterium tuberculosis A09901284	1	
B	P	Mycobacterium tuberculosis TB_RSA38	1	
B	P	Mycobacterium tuberculosis TKK_04_0112	1	
B	P	Mycobacterium tuberculosis OFXR-8	1	
B	P	Clostridium botulinum CDC42961	1	
B	P	Pseudomonas viridiflava ICMP 2848	1	
B	P	Halomonas saccharevitans CGMCC 1.6493	1	
B	P	Acinetobacter pittii ABBL148	1	
B	P	Mycobacterium tuberculosis XTB13-253	1	
B	P	Vibrio vulnificus 99-578 DP-B1	1	
B	D	desulfomonile	1	
B	P	Teredinibacter sp. 991H.S.0a.06	1	
B	P	Bacillus subtilis LK22	1	
B	P	Burkholderia pseudomallei C32	1	
B	F	Belliella baltica DSM 15883	1	
B	P	Micromonospora aurantiaca DSM 45487	1	
B	F	Magnetospirillum magneticum AMB-1	1	
B	P	Mycobacterium tuberculosis J09500385	1	
B	F	Micavibrio aeruginosavorus ARL-13	1	
B	P	Streptomyces sp. Root1319	1	
B	P	Syntrophus sp. RIFOXYC2_FULL_54_9	1	
B	D	Planctomycetes bacterium SCGC JGI090-P21 (unscreened)	1	
B	P	Bradyrhizobium lupini HPC(L)	1	
B	P	Pseudomonas thermotolerans J53	1	
B	P	Vibrio parahaemolyticus S009	1	
B	P	Mycobacterium abscessus MAB_020201_1061	1	
B	P	Roseivivax roseus DSM 23042	1	
B	D	Clostridium colicanis 3WC2 (CLCO)	1	
B	P	Vibrio parahaemolyticus S133	1	
B	P	Azoarcus sp. PA01 (First draft assembly)	1	
B	P	Acinetobacter baumannii 1245593	1	
B	P	Mycobacterium tuberculosis 401391	1	
B	P	Acinetobacter baumannii ABOB12	1	
B	P	Bradyrhizobium elkanii CCBAU 43297	1	
B	P	Streptomyces griseoplanus NRRL B-3064	1	
B	P	unclassified "LHC4-1" archaeon JGI MDM2 LHC4sed-1-F20 (unscreened)	1	
B	P	Vibrio harveyi 823TEZ1	1	
B	P	Mycobacterium tuberculosis 301347	1	
B	P	Vibrio parahaemolyticus S054	1	
B	P	Mycobacterium tuberculosis M2479	1	
