Domain	Status	Genome	Gene Count	
B	P	Listeria monocytogenes LM07-01481	2	
B	P	Salmonella enterica enterica sv. Typhimurium DT104 H71	2	
B	P	Staphylococcus aureus M0028	2	
B	P	Staphylococcus aureus M0108	2	
B	P	Staphylococcus aureus DAR5822	2	
B	P	Brevibacillus thermoruber 423	2	
B	P	Salmonella enterica enterica sv. Typhimurium LT2-4	2	
B	P	Staphylococcus aureus SCLE6003	2	
B	P	Faecalitalea cylindroides ATCC 27803	2	
B	F	Lactobacillus casei LOCK919	2	
B	P	Trichococcus pasteurii DSM 2381	2	
B	P	Legionella sainthelensi ATCC 35248	2	
B	P	Labrenzia alba CECT 5094	2	
B	P	Burkholderia pseudomallei MSHR4868	2	
B	P	Yersinia pestis PY-12	2	
B	F	Photobacterium gaetbulicola Gung47	2	
B	P	Lactobacillus delbrueckii bulgaricus PB2003/044-T3-4	2	
B	P	Staphylococcus aureus NRS108	2	
B	P	Shimia marina CECT 7688	2	
B	P	Caballeronia humi LMG 22934	2	
B	F	Paraburkholderia phenoliruptrix BR3459	2	
B	P	Staphylococcus aureus Tur-5	2	
B	P	Listeria monocytogenes SHL001	2	
B	P	Staphylococcus aureus VET1843R	2	
B	P	Vibrio harveyi ATCC 25919	2	
B	P	Pseudomonas sp. QTF5	2	
B	P	Salmonella enterica enterica sv. Enteritidis 635290-58	2	
B	P	Staphylococcus aureus 2588STDY5627534	2	
B	P	Staphylococcus aureus DAR3930	2	
B	P	Salmonella enterica enterica serovar Tennessee 50260	2	
B	P	Acinetobacter pittii ABBL128	2	
B	P	Xanthomonas campestris pv. viticola LMG 965	2	
B	P	Burkholderia pseudomallei BFD	2	
B	P	Acinetobacter baumannii UH15208	2	
B	P	Necropsobacter massiliensis FF6	2	
B	F	Xanthomonas citri citri Aw	2	
B	P	Pseudomonas sp. URMO17WK12:I12	2	
B	P	Staphylococcus aureus M1276	2	
B	P	Staphylococcus epidermidis LM134	2	
B	F	Lactobacillus delbrueckii JCM 17838	2	
B	P	Polaromonas sp. EUR3 1.2.1	2	
B	P	Flavobacterium sasangense DSM 21067	2	
B	F	Xanthomonas oryzae pv. oryzae AXO1947	2	
B	F	Yersinia pseudotuberculosis MD67	2	
B	P	Acinetobacter sp. CIP 64.7	2	
B	P	Staphylococcus aureus BMSA 1	2	
B	P	Haemophilus influenzae HI1980	2	
B	P	Burkholderia pseudomallei 9	2	
B	P	Yersinia pseudotuberculosis B-6864	2	
B	P	Thiomicrospira pelophila DSM 1534	2	
B	P	Pasteurella multocida multocida  V1	2	
B	P	Acinetobacter nosocomialis GTC 03313	2	
B	P	Vibrio cholerae sv. Inaba A180	2	
B	P	Staphylococcus aureus VET1915R	2	
B	P	Lactobacillus salivarius SMXD51	2	
B	P	Staphylococcus aureus H84489	2	
B	F	Brucella canis RM6/66	2	
B	P	Acinetobacter sp. CIP 64.2	2	
B	P	Brucella abortus F6/05-4	2	
B	P	Staphylococcus aureus M1159	2	
B	P	Staphylococcus aureus 07-02996	2	
B	P	Neisseria meningitidis 98008	2	
B	P	Pseudomonas aeruginosa E2UoS E 2	2	
B	P	Staphylococcus aureus M66673	2	
B	P	Vibrio parahaemolyticus 09-3216	2	
B	P	Brucella suis bv. 1 S2	2	
B	P	Burkholderia pseudomallei TSV28	2	
B	P	Salmonella enterica enterica sv. Weltevreden 71_ V_366	2	
B	P	Staphylococcus aureus F36099	2	
B	P	Arcobacter sp. 1	2	
B	P	Staphylococcus aureus M1312	2	
B	P	gamma proteobacterium SCGC AAA076-D13 (unscreened)	2	
B	P	Pseudomonas putida PA14H7	2	
B	P	Brucella melitensis B115	2	
B	P	Neisseria meningitidis M13265	2	
B	P	Enterococcus faecalis SF6375	2	
B	P	Afipia sp. OHSU_II-C1	2	
B	P	Salinisphaera shabanensis E1L3A	2	
B	P	Staphylococcus aureus M1383	2	
B	P	Staphylococcus aureus M0719	2	
B	P	Lactobacillus saerimneri DSM 16049	2	
B	P	Salmonella enterica enterica sv. Typhimurium DT104 H76	2	
B	P	Staphylococcus aureus M0589	2	
B	P	Staphylococcus aureus F54494	2	
B	F	Vibrio scophthalmi VS-12	2	
B	P	Salmonella enterica enterica sv. Agona 41.E.09	2	
B	P	Aestuariivita boseongensis BS-B2	2	
B	P	Staphylococcus aureus WMCA6025	2	
B	P	Yersinia enterocolitica palearctica YE-150	2	
B	P	Butyrivibrio sp. VCB2001	2	
B	P	Acinetobacter pittii ABBL019	2	
B	P	Aerococcus viridans ATCC 11563	2	
B	P	Staphylococcus aureus W92052	2	
B	F	Francisella tularensis tularensis NR-21737	2	
B	F	Xanthomonas citri citri FB19	2	
B	P	Thioalkalivibrio thiocyanodenitrificans ARhD 1	2	
B	P	Staphylococcus aureus VET0166R	2	
B	P	Staphylococcus aureus M0700	2	
B	P	Pseudomonas aeruginosa VRFPA02	2	
B	F	Vibrio alginolyticus ATCC 33787	2	
B	F	Paludibacter propionicigenes WB4, DSM 17365	2	
B	P	Salmonella enterica enterica sv. Montevideo 42N	2	
B	P	Massilia sp. Root418	2	
B	F	Staphylococcus aureus 144_S7	2	
B	P	Staphylococcus aureus T77565	2	
B	P	Salmonella enterica enterica sv. Typhimurium DT104 613sCH51	2	
B	P	Staphylococcus aureus W70590	2	
B	P	Staphylococcus aureus F23585	2	
B	P	Salmonella enterica NGUA-11_S11	2	
B	P	Staphylococcus aureus aureus USA300_TCH959	2	
B	F	Pseudomonas parafulva CRS01-1	2	
B	P	Vibrio cholerae M888	2	
B	P	Staphylococcus aureus T23068	2	
B	D	Betaproteobacteria sp. genome_bin_13	2	
B	F	Neisseria meningitidis M22772	2	
B	P	Pseudoalteromonas flavipulchra 2ta6 (Draft assembly 1)	2	
B	P	Pseudomonas fluorescens NZ17	2	
B	P	Staphylococcus epidermidis NIH05001	2	
B	F	Acinetobacter baumannii R612	2	
B	P	Salmonella enterica enterica sv. Typhimurium DT104 613sCH43	2	
B	P	Staphylococcus aureus 22846	2	
B	P	Staphylococcus aureus VET0150R	2	
B	P	Salmonella enterica enterica sv. Agona 57.A.08	2	
B	P	Vibrio cholerae sv. Inaba A61	2	
B	P	Brucella canis CNGB 1324	2	
B	P	Cronobacter dublinensis lactaridi LMG 23825	2	
B	P	Staphylococcus aureus VET0433R	2	
B	P	Staphylococcus aureus M0056	2	
B	P	Staphylococcus aureus WMCS6001	2	
B	P	Enterococcus faecalis T15	2	
B	P	Staphylococcus aureus M0121	2	
B	P	Staphylococcus aureus BSAR58	2	
B	P	Staphylococcus aureus 08-01486	2	
B	F	Brucella suis bv. 2 Bs143CITA	2	
B	P	Salmonella enterica enterica sv. Cerro CFSAN001587	2	
B	P	Pseudomonas aeruginosa U2504	2	
B	P	Staphylococcus aureus VET0306R	2	
B	P	Staphylococcus aureus T87972	2	
B	P	Staphylococcus aureus M0155	2	
B	F	Salmonella enterica enterica sv. Enteritidis EC20121750	2	
B	P	Salmonella enterica enterica sv. Typhi IB5336	2	
B	P	Acinetobacter johnsonii DSMZ 6963	2	
B	P	Acinetobacter baumannii UH5707	2	
B	P	Acinetobacter baumannii TYTH-3	2	
B	P	Acinetobacter baumannii ABBL101	2	
B	P	Ralstonia solanacearum Rs-T02	2	
B	P	Yersinia enterocolitica YE204/02	2	
B	P	Staphylococcus epidermidis 14.1.R1.SE	2	
B	P	Acinetobacter baumannii MRSN 58	2	
B	P	Pseudomonas savastanoi pv. savastanoi PseNe107 (unscreened)	2	
B	P	Salmonella enterica enterica sv. Montevideo 315996572	2	
B	P	Acinetobacter baumannii 45075_1	2	
B	P	Acinetobacter sp. NIPH 236	2	
B	P	Salmonella enterica NGUA-38_S2	2	
B	P	Lactobacillus rhamnosus Lr053	2	
B	P	Staphylococcus aureus BSAR202	2	
B	P	Staphylococcus aureus SA11-LAU	2	
B	F	Neisseria meningitidis M22740	2	
B	P	Granulicatella adiacens ATCC 49175	2	
B	P	Staphylococcus aureus DAR1161	2	
B	P	Aerococcus suis DSM 21500	2	
B	P	Rhodocyclales bacterium RIFCSPLOWO2_02_FULL_63_24	2	
B	P	Staphylococcus aureus M39265	2	
B	P	Neisseria gonorrhoeae GCGS232	2	
B	P	Staphylococcus aureus Sau 98	2	
B	P	Pseudomonas syringae PacA10853	2	
B	P	Burkholderia pseudomallei P164/04	2	
B	P	Neisseria meningitidis 2001001	2	
B	F	Salmonella enterica enterica sv. Enteritidis SA20084824	2	
B	P	Salmonella enterica NGUA-9_S9	2	
B	P	Staphylococcus aureus SCLE6100	2	
B	P	Staphylococcus aureus W19225	2	
B	P	Xanthomonas vasicola NCPPB 1060	2	
B	P	Staphylococcus aureus M0592	2	
B	P	Enterococcus faecalis B2557	2	
B	P	Staphylococcus aureus aureus MV8	2	
B	P	Rhizobium multihospitium HAMBI 2975	2	
B	P	Staphylococcus aureus W15995	2	
B	P	Enterococcus faecalis TX1341	2	
B	P	Enterococcus faecalis KI-6-1-110608-1	2	
B	P	Enterococcus saccharolyticus ATCC 43076	2	
B	P	Burkholderia sp. JPY251	2	
B	P	Methylobacterium platani SE3.6	2	
B	D	Enterococcus faecalis ATCC 27959 (ENT8)	2	
B	P	Staphylococcus aureus DAR5832	2	
B	P	Vibrio cholerae sv. Inaba A29	2	
B	P	Salmonella enterica enterica sv. Agona 56.O.08	2	
B	P	Chryseobacterium joostei DSM 16927	2	
B	P	Pseudoalteromonas sp. NJ631	2	
B	P	Vibrio cholerae HC-46B1	2	
B	D	Pseudomonas sp. 113MF	2	
B	P	Rheinheimera sp. EpRS3	2	
B	P	Vibrio parahaemolyticus 10-4298	2	
B	P	Vibrio parahaemolyticus S094	2	
B	P	Selenomonas ruminantium AC2024	2	
B	F	Haemophilus influenzae NTHi PittGG	2	
B	P	Staphylococcus aureus M0494	2	
B	P	Listeria monocytogenes MOD1_LS42	2	
B	F	Brucella suis bv. 2 Bs396CITA	2	
B	P	Staphylococcus aureus M1194	2	
B	P	Staphylococcus aureus M13099	2	
B	P	Glaciecola pallidula DSM 14239	2	
B	P	Pseudozobellia thermophila DSM 19858	2	
B	P	Staphylococcus aureus SMMC6067	2	
B	P	Staphylococcus aureus 99-06	2	
B	F	Parvibaculum lavamentivorans DS-1	2	
B	P	Vibrio diazotrophicus NBRC 103148	2	
B	F	Acinetobacter baumannii LAC4	2	
B	P	Bacillus sp. FJAT-27916	2	
B	F	Rhodospirillum rubrum S1, ATCC 11170	2	
B	P	Enterococcus faecalis B388	2	
B	D	Lactobacillus casei UW1	2	
B	P	Maritalea mobilis CGMCC 1.7002	2	
B	P	Staphylococcus aureus TUSH6007	2	
B	P	Chryseobacterium bovis DSM 19482	2	
B	P	Staphylococcus aureus F77917	2	
B	P	Salegentibacter holothuriorum DSM 23405	2	
B	F	Staphylococcus sp. AntiMn-1	2	
B	P	Listeria monocytogenes LM08-01457	2	
B	P	Staphylococcus aureus M1339	2	
B	P	Staphylococcus aureus VET0368R	2	
B	F	Clostridium beijerinckii NCIMB 8052	2	
B	P	Staphylococcus aureus M0289	2	
B	P	Thiothrix sp. EBPR_Bin_364	2	
B	P	Neisseria sicca ATCC 29256	2	
B	F	Pseudomonas fluorescens L228	2	
B	P	Staphylococcus aureus DAR2000	2	
B	P	Pasteurella multocida 2000	2	
B	P	Lactobacillus pobuzihii E100301	2	
B	P	Staphylococcus aureus 09-01246	2	
B	P	Acinetobacter johnsonii TG19605	2	
B	P	Vibrio parahaemolyticus sv. O1 10329	2	
B	P	Novosphingobium sp. AP12	2	
B	P	Staphylococcus aureus AMMC6111	2	
B	P	Vibrio cholerae YB4C07	2	
B	P	Staphylococcus lugdunensis VCU148	2	
B	P	Staphylococcus aureus aureus VRS8	2	
B	P	Staphylococcus aureus M0285	2	
B	P	Staphylococcus aureus VE07/03048STA	2	
B	P	Staphylococcus aureus W82215	2	
B	P	Acinetobacter baumannii 2011HNAB1	2	
B	P	Staphylococcus aureus M0709	2	
B	P	Staphylococcus aureus NRS402	2	
B	F	Burkholderia mallei Bahrain1	2	
B	P	Neisseria meningitidis 97008	2	
B	P	Neisseria gonorrhoeae GCGS224	2	
B	P	Brucella melitensis 02-5863-1	2	
B	P	Salmonella enterica enterica sv. Cerro 87	2	
B	P	Staphylococcus aureus aureus VRS11b	2	
B	P	Pseudomonas brassicacearum LZ-4	2	
B	F	Geobacillus stearothermophilus 10 null replaces 81802	2	
B	P	Staphylococcus aureus T44461	2	
B	P	Acinetobacter baumannii B11911	2	
B	F	Proteus mirabilis AOUC-001	2	
B	P	Luteimonas sp. J29	2	
B	P	Vibrio cholerae HC-68A1	2	
B	P	Burkholderia pseudomallei AM1	2	
B	P	Lactobacillus helveticus CIRM-BIA 104	2	
B	P	Staphylococcus aureus M0365	2	
B	F	Salmonella enterica enterica sv. Enteritidis EC20120969	2	
B	D	Enterococcus faecalis Ba7514 (ENT2)	2	
B	P	Acinetobacter bouvetii DSM 14964	2	
B	P	Pseudomonas sp. CFT9	2	
B	P	Salmonella enterica enterica sv. Typhimurium ST4848	2	
B	P	Clostridium butyricum AGR2140	2	
B	P	Salmonella enterica enterica sv. Typhimurium DT104 H75	2	
B	P	Pseudomonas sp. Lz4W	2	
B	P	Staphylococcus aureus M0845	2	
B	F	Brucella canis SVA13	2	
B	P	Salmonella enterica enterica sv. Enteritidis CDC_2010K_1543	2	
B	P	Methylotenera sp. 73s	2	
B	P	Pseudomonas aeruginosa JD314	2	
B	P	Pseudomonas sp. GM18	2	
B	P	Brucella abortus NI645	2	
B	P	Pseudomonas syringae PphHB10Y (Psy102)	2	
B	P	Ochrobactrum intermedium LMG 3301	2	
B	F	Pseudomonas aeruginosa SCVJan	2	
B	P	Staphylococcus aureus M1539	2	
B	P	Pseudomonas chlororaphis aureofaciens CD	2	
B	P	Staphylococcus aureus aureus 333	2	
B	P	Xanthomonas fragariae LMG 25863	2	
B	P	Brucella suis F8/06-2	2	
B	P	Salmonella enterica NGUA-20_S8	2	
B	P	Acinetobacter baumannii 25681_3	2	
B	P	Brucella abortus F2/06-8	2	
B	P	Staphylococcus epidermidis NLAE-zl-G239	2	
B	P	Salmonella enterica enterica sv. Agona 400095 11	2	
B	P	Vibrio parahaemolyticus S073	2	
B	P	Burkholderia pseudomallei C63	2	
B	P	Salmonella enterica enterica sv. Weltevreden 201202227	2	
B	P	Staphylococcus aureus M0248	2	
B	P	Acinetobacter baumannii ABBL041	2	
B	P	Salmonella enterica Paratyphi A str. D441	2	
B	P	Staphylococcus aureus F92765	2	
B	P	Acetonema longum APO-1, DSM 6540	2	
B	P	Staphylococcus aureus DAR5850	2	
B	P	Staphylococcus epidermidis SK135	2	
B	P	Staphylococcus aureus BU_G1905_t3	2	
B	P	Erythrobacter citreus LAMA 915	2	
B	P	Salmonella enterica enterica sv. Weltevreden 201300482	2	
B	P	Staphylococcus aureus F53388	2	
B	P	Listeria grayi FSL F6-1183	2	
B	P	Staphylococcus aureus AMMC6015	2	
B	P	Xanthomonas vasicola NCPPB 1241	2	
B	F	Bordetella pertussis H375	2	
B	P	Enterococcus faecalis CH116	2	
B	P	Staphylococcus aureus M0263	2	
B	P	Burkholderia pseudomallei MSHR449	2	
B	P	Staphylococcus aureus SA0077 (Assembly_De_novo)	2	
B	P	Xanthomonas axonopodis pv. manihotis IBSBF 285	2	
B	P	Staphylococcus aureus M1545	2	
B	P	Staphylococcus aureus B40723	2	
B	P	Pseudomonas sp. FeS53a	2	
B	P	Staphylococcus aureus F36687	2	
B	P	Staphylococcus aureus VET0889S	2	
B	P	Staphylococcus haemolyticus 114564	2	
B	P	Mariprofundus ferrooxydans PV-1	2	
B	P	Salmonella enterica enterica sv. Bareilly CFSAN001087	2	
B	P	Afipia sp. GAS231	2	
B	P	Pseudomonas syringae PmaKN91 (Psy41)	2	
B	F	Salmonella enterica enterica sv. Enteritidis EC20120548	2	
B	P	Salmonella enterica enterica sv. Typhimurium DT104 613sCH16	2	
B	P	Francisella tularensis mediasiatica FSC148	2	
B	P	Staphylococcus aureus M1027	2	
B	P	Thioalkalivibrio sp. AKL11	2	
B	P	Staphylococcus aureus M0728	2	
B	P	Salmonella enterica Paratyphi A str. B964	2	
B	P	Staphylococcus cohnii cohnii G22B2	2	
B	P	Salmonella enterica enterica sv. Typhimurium DT104 V52	2	
B	P	Acinetobacter baumannii 1170863	2	
B	P	Staphylococcus xylosus  NS341	2	
B	P	Staphylococcus aureus W29625	2	
B	P	Mizugakiibacter sediminis skMP5	2	
B	F	Salmonella enterica enterica sv. Enteritidis EC20090193	2	
B	P	Salmonella enterica enterica sv. Agona 52.F.08	2	
B	P	Thiomicrospira sp. KP2	2	
B	P	Staphylococcus epidermidis AG42	2	
B	P	Alishewanella jeotgali KCTC 22429	2	
B	P	Staphylococcus aureus W52104	2	
B	P	Staphylococcus aureus M1016	2	
B	P	Elizabethkingia miricola EM_CHUV	2	
B	P	Sphingobacterium multivorum DSM 11691	2	
B	P	Staphylococcus aureus 2588STDY5748116	2	
B	P	Staphylococcus aureus VET0229R	2	
B	P	Staphylococcus aureus 08-01666	2	
B	P	Vibrio parahaemolyticus S111	2	
B	P	Cecembia lonarensis LW9	2	
B	P	Pseudomonas syringae pv. actinidiae CRAFRU8.43	2	
B	P	Staphylococcus aureus M1049	2	
B	P	Staphylococcus aureus COAS6001	2	
B	P	Enterococcus faecalis B1933	2	
B	P	Sulfitobacter noctilucicola NB-77	2	
B	P	Staphylococcus aureus M0560	2	
B	P	Brucella melitensis C-567	2	
B	P	Brucella ceti Cudo	2	
B	P	Chryseobacterium halperniae DSM 19921	2	
B	P	Erysipelotrichaceae bacterium AP9	2	
B	P	Yersinia pseudotuberculosis OK5586	2	
B	F	Staphylococcus aureus aureus USA300_TCH1516	2	
B	P	Staphylococcus aureus M0823	2	
B	P	Vibrio parahaemolyticus sv. O5:K17 A3EZ936	2	
B	P	Acinetobacter baumannii UH19608	2	
B	P	Salmonella enterica enterica sv. Weltevreden 840K	2	
B	P	Acinetobacter baumannii 24845_3	2	
B	P	Burkholderia pseudomallei C70	2	
B	P	Pseudomonas fluorescens WH6	2	
B	P	Ruegeria sp. 6PALISEP08	2	
B	P	Flavobacterium nitrogenifigens DSM 29982	2	
B	P	Burkholderia mallei GB8 horse 4	2	
B	P	Methylophilaceae-8 (UID203)	2	
B	P	Listeria monocytogenes HPB2088	2	
B	P	Staphylococcus aureus 22841	2	
B	P	Acidiphilium angustum ATCC 35903	2	
B	P	Staphylococcus warneri SA9	2	
B	P	Vibrio parahaemolyticus 13-028/A2	2	
B	P	Staphylococcus aureus M1278	2	
B	P	Bacillus badius MTCC 1458	2	
B	P	Salmonella enterica enterica sv. Agona 08.A.05	2	
B	P	Lentibacillus jeotgali Grbi	2	
B	P	Pseudomonas aeruginosa RW54	2	
B	P	Salimicrobium salexigens DSM 22782	2	
B	F	Lactobacillus johnsonii N6.2	2	
B	P	Pseudomonas congelans LMG 21466	2	
B	P	Acinetobacter baumannii MRSN 7341	2	
B	F	Salmonella enterica enterica sv. Enteritidis EC20121542	2	
B	P	Pseudomonas xinjiangensis CCTCC 207151	2	
B	P	Brevibacillus massiliensis phR	2	
B	F	Rhizobium favelukesii LPU83	2	
B	P	Salmonella enterica enterica sv. Typhimurium DT104 613sCH12	2	
B	P	Flavobacterium granuli DSM 17797	2	
B	P	Enterococcus casseliflavus ATCC 12755	2	
B	F	Staphylococcus epidermidis PM221	2	
B	P	Staphylococcus aureus H20322	2	
B	P	Staphylococcus aureus VET0325R	2	
B	P	Yersinia pestis PY-46	2	
B	P	Staphylococcus aureus VET0315R	2	
B	P	Staphylococcus aureus 2588STDY5748906	2	
B	P	Brucella abortus 9060	2	
B	P	Listeria monocytogenes LM06-00581	2	
B	F	Salmonella enterica enterica sv. Enteritidis EC20121826	2	
B	P	Staphylococcus aureus M0074	2	
B	P	Chryseobacterium humi DSM 21580	2	
B	P	Staphylococcus aureus F31078	2	
B	P	Pseudoalteromonas sp. BSi20495	2	
B	P	Acinetobacter baumannii 4390	2	
B	P	Staphylococcus aureus W25799	2	
B	P	Acinetobacter baumannii 25307_6	2	
B	P	Staphylococcus aureus W27852	2	
B	P	Staphylococcus aureus M70013	2	
B	P	Staphylococcus aureus M0775	2	
B	P	Vibrio parahaemolyticus sv. O4:KUT 09-3219	2	
B	F	Salmonella enterica enterica sv. Enteritidis EC20120009	2	
B	P	Salmonella enterica enterica sv. Heidelberg 640151-11	2	
B	P	Mesorhizobium amorphae CCNWGS0123	2	
B	P	Salmonella enterica enterica sv. Paratyphi A 05 02081	2	
B	P	Staphylococcus aureus M0065	2	
B	P	Brucella abortus 90-0775	2	
B	P	Proteus mirabilis FDAARGOS_85	2	
B	P	Staphylococcus capitis VCU116	2	
B	P	Listeria monocytogenes Lm25180	2	
B	P	Staphylococcus aureus M0889	2	
B	P	Leminorella grimontii ATCC 33999	2	
B	P	Staphylococcus aureus M0697	2	
B	F	Pseudomonas sp. CCOS 191	2	
B	P	Pseudomonas vranovensis DSM 16006	2	
B	P	Salsuginibacillus kocurii DSM 18087	2	
B	F	Staphylococcus schleiferi TSCC54	2	
B	P	Staphylococcus aureus aureus 21200	2	
B	P	Pseudomonas syringae pv. aesculi 0893_23 (Aesculi)	2	
B	P	Salmonella enterica enterica sv. Montevideo 80959-06	2	
B	P	Salmonella enterica NGUA-6_S6	2	
B	P	Rhizobium etli GR56	2	
B	P	Vibrio parahaemolyticus S083	2	
B	P	Pseudomonas aeruginosa BWHPSA015	2	
B	P	Brucella abortus 90-12178	2	
B	P	Staphylococcus aureus VET0212R	2	
B	P	Pseudomonas syringae GAW0119	2	
B	P	Thioalkalivibrio sp. ALD1	2	
B	P	Salmonella enterica enterica sv. Agona 38.O.03	2	
B	P	Neisseria meningitidis 2003022	2	
B	P	Vibrio cholerae CP1035	2	
B	P	Neisseria meningitidis 9506	2	
B	P	Francisella tularensis holarctica MI001730	2	
B	P	Pseudomonas sp. 250J	2	
B	P	Staphylococcus aureus VET0393R	2	
B	P	Staphylococcus aureus F26884	2	
B	P	Salmonella enterica enterica sv. Bareilly CFSAN000204	2	
B	P	Rhodovulum sp. NI22	2	
B	P	Lactobacillus paracasei paracasei Lpp123	2	
B	F	Vibrio scophthalmi VS-05	2	
B	P	Brucella abortus 544	2	
B	F	Pseudomonas aeruginosa PA_D16	2	
B	P	Xanthomonas arboricola 3004	2	
B	P	Burkholderia pseudomallei NCTC 13392 morphotype_3	2	
B	P	Vibrio parahaemolyticus S113	2	
B	P	Salmonella enterica enterica sv. Typhimurium smonpas003168-5	2	
B	P	Staphylococcus aureus F43221	2	
B	P	Staphylococcus aureus M1458	2	
B	P	Burkholderia pseudomallei BEF	2	
B	P	Staphylococcus aureus W64958	2	
B	P	Pseudomonas mosselii DSM 17497	2	
B	P	Salmonella enterica enterica sv. Enteritidis 08-0627	2	
B	P	Staphylococcus aureus M1094	2	
B	P	Staphylococcus aureus M1507	2	
B	P	Burkholderia pseudomallei 1258b	2	
B	D	Clostridium pasteurianum ATCC6013 (CPAST)	2	
B	P	Staphylococcus haemolyticus 115609	2	
B	F	Burkholderia cenocepacia DDS 22E-1	2	
B	F	Salmonella enterica enterica sv. Enteritidis EC20121175	2	
B	P	Vibrio cholerae 2012HC-17	2	
B	P	Staphylococcus aureus FVRH6074	2	
B	P	Salmonella enterica enterica sv. Bareilly CFSAN000193	2	
B	P	Staphylococcus succinus succinus DSM 14617	2	
B	P	Salmonella enterica enterica sv. Typhimurium ABBSB1116-2	2	
B	P	Staphylococcus aureus PE009	2	
B	P	Neisseria gonorrhoeae GCGS223	2	
B	P	Staphylococcus aureus aureus SA-083	2	
B	F	Listeria ivanovii ivanovii WSLC 3010	2	
B	P	Salmonella enterica enterica sv. Typhimurium DT104 613sCH3	2	
B	P	Staphylococcus aureus M1482	2	
B	P	Staphylococcus epidermidis G2	2	
B	F	Haemophilus ducreyi GHA1	2	
B	P	Staphylococcus aureus 2588STDY5748904	2	
B	P	Staphylococcus aureus M1490	2	
B	P	Staphylococcus aureus F59156	2	
B	P	Brucella melitensis F9/05	2	
B	P	Pseudomonas stutzeri KF716	2	
B	P	Marine gamma proteobacterium sp. HTCC2207	2	
B	P	Lactobacillus animalis DSM 20602	2	
B	P	Staphylococcus aureus 2588STDY5748132	2	
B	P	Neisseria meningitidis NM90	2	
B	P	Pseudomonas sp. NFPP22	2	
B	P	Gemmobacter aquatilis DSM 3857	2	
B	P	Listeria monocytogenes SLCC85	2	
B	P	Vibrio cholerae 2010AA-148	2	
B	P	Pseudomonas fluorescens AU7350	2	
B	P	Staphylococcus aureus M59498	2	
B	P	Salmonella enterica enterica sv. Bareilly CFSAN000198	2	
B	P	Burkholderia pseudomallei C10	2	
B	P	Salmonella enterica enterica sv. Typhimurium DT104 H32	2	
B	P	Salmonella enterica enterica sv. Weltevreden 201107037	2	
B	P	Bordetella pertussis 0e70d100-4d5d-11e5-adf0-68b59976a382	2	
B	P	Staphylococcus aureus W39821	2	
B	P	Staphylococcus aureus M0882	2	
B	P	Pseudomonas sp. NBRC 111135	2	
B	P	Agarivorans albus MKT 106	2	
B	F	Pseudomonas alcaligenes NEB 585	2	
B	P	Kiloniella spongiae MEBiC09566	2	
B	P	Burkholderia arvi LMG 29317	2	
B	P	Vibrionales sp. SWAT-3	2	
B	F	Burkholderia mallei 2002721276	2	
B	P	Pseudomonas aeruginosa AU12175	2	
B	D	Composite genome from Trout Bog Hypolimnion pan-assembly TBhypo.metabat.1998	2	
B	P	Vibrio cholerae HC-72A2	2	
B	P	Erwinia iniecta B149	2	
B	P	Vibrio parahaemolyticus VP-NY4	2	
B	P	Staphylococcus aureus M0283	2	
B	P	Pseudomonas sp. LAIL14HWK12:I12	2	
B	P	Ruegeria conchae TW15	2	
B	P	Staphylococcus aureus W60060	2	
B	P	Vibrio cholerae 1587	2	
B	P	Neisseria meningitidis 61106	2	
B	P	Staphylococcus aureus T34703	2	
B	P	Staphylococcus aureus 09S00475	2	
B	P	Pseudomonas aeruginosa BTP037	2	
B	F	Staphylococcus carnosus carnosus TM300	2	
B	P	Phenylobacterium sp. Root700	2	
B	P	Listeria monocytogenes MOD1_LS276	2	
B	F	Muricauda lutaonensis CC-HSB-11	2	
B	P	Vibrio cholerae sv. Inaba GP152	2	
B	P	Staphylococcus epidermidis R1	2	
B	P	Acinetobacter baumannii ABBL051	2	
B	P	Pseudomonas sp. OK602	2	
B	P	Staphylococcus aureus M0961	2	
B	P	Vibrio harveyi ZJ0603	2	
B	P	Bacillus nanhaiisediminis CGMCC 1.10116	2	
B	P	Kriegella aquimaris DSM 19886	2	
B	P	Acidovorax sp. Leaf84	2	
B	P	Flavobacterium chungangense LMG 26729	2	
B	P	Algoriphagus halophilus DSM 15292	2	
B	P	Francisella tularensis 99A-2628	2	
B	P	Photobacterium kishitanii 201212X	2	
B	P	Staphylococcus aureus M0324	2	
B	P	Staphylococcus aureus M0971	2	
B	P	Pseudoalteromonas sp. 13-15	2	
B	P	Listeria monocytogenes LM06-00918	2	
B	F	Neisseria meningitidis WUE2121	2	
B	P	Bacillus methanolicus MGA3	2	
B	P	Vibrio parahaemolyticus MAVP-45	2	
B	P	Enterococcus faecalis DAPTO 516	2	
B	P	Salmonella enterica enterica sv. Typhimurium DT104 613sH111	2	
B	F	Bordetella pertussis C393	2	
B	P	Staphylococcus aureus M1367	2	
B	P	Staphylococcus aureus M0637	2	
B	P	Salmonella enterica enterica sv. Typhimurium DT104 613sV77	2	
B	P	Acinetobacter baumannii AB_TG2028	2	
B	P	Citreicella sp. SE45	2	
B	P	Staphylococcus aureus COAS6060	2	
B	P	Pseudoalteromonas sp. DSM 26666	2	
B	P	Salmonella enterica enterica sv. Agona 620239	2	
B	P	Staphylococcus aureus M16220	2	
B	D	Enterococcus faecalis Portland, ATCC 29212	2	
B	P	Neisseria gonorrhoeae GCGS231	2	
