taxon_oid	Domain	Status	Study Name	Genome	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	Genome Size   * assembled	Gene Count   * assembled	
2554235013	Bacteria	Permanent Draft	Burkholderia pseudomallei sequencing -Northern Arizona University	Burkholderia pseudomallei 406e	Northern Arizona University	2554235013	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia pseudomallei	7235897	6026	
2703719061	Bacteria	Permanent Draft	Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera	Clostridium amylolyticum DSM 21864	DOE Joint Genome Institute (JGI)	2703719061	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium amylolyticum	4262456	4127	
637000062	Bacteria	Finished	Chlamydia muridarum MoPn / Nigg	Chlamydia muridarum MoPn / Nigg	J. Craig Venter Institute (JCVI)	637000062	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia muridarum	1080451	957	
2548876645	Bacteria	Permanent Draft	Sequencing clinical isolates from dental plaque	Streptococcus sobrinus TCI-345	J. Craig Venter Institute (JCVI)	2548876645	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sobrinus	2217583	2423	
2511231160	Bacteria	Finished	Pantoea ananatis PA13	Pantoea ananatis PA13	Gyeongsang National University	2511231160	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea ananatis	4867131	4542	
649989913	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Bacteroides sp. 3_1_40A	Broad Institute	649989913	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 3_1_40A	5439708	4644	
2547132169	Bacteria	Permanent Draft	Amphibacillus jilinensis Y1	Amphibacillus jilinensis Y1	Zhejiang University	2547132169	Firmicutes	Bacilli	Bacillales	Bacillaceae	Amphibacillus	Amphibacillus jilinensis	3831075	3732	
2526164662	Bacteria	Permanent Draft	Escherichia coli (diarrheagenic strains)	Escherichia coli DEC10F	University of Maryland	2526164662	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5764314	6203	
644736331	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Brachybacterium faecium 6-10, DSM 4810	DOE Joint Genome Institute (JGI)	644736331	Actinobacteria	Actinobacteria	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium faecium	3614992	3189	
2509601017	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Halobacteroides halobius DSM 5150	DOE Joint Genome Institute (JGI)	2509601017	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Halobacteroides	Halobacteroides halobius	2649255	2633	
2547132284	Bacteria	Permanent Draft	Acinetobacter baumannii A118	Acinetobacter baumannii A118	Case Western Reserve University	2547132284	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	3781033	4708	
2505679085	Bacteria	Permanent Draft	Pseudomonas agarici NCPPB 2289	Pseudomonas agarici NCPPB 2289	The Sainsbury Laboratory	2505679085	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas agarici	5468753	5172	
2582580760	Bacteria	Permanent Draft	Diverse Staphylococcus isolates that aid in determining the genetic basis for drug resistance	Staphylococcus lugdunensis VCU148	J. Craig Venter Institute (JCVI)	2582580760	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus lugdunensis	2514513	2481	
637000192	Bacteria	Finished	Five Bacteria involved in Nitrification	Nitrobacter hamburgensis X14	DOE Joint Genome Institute (JGI)	637000192	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Nitrobacter	Nitrobacter hamburgensis	5011522	4747	
2627853956	Bacteria	Permanent Draft	Genome Sequence of Legionella massiliensis strain LegA	Legionella massiliensis LegA	Aix-Marseille University	2627853956	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella massiliensis	4387007	3824	
2521172725	Bacteria	Permanent Draft	Vibrio cholerae Genome sequencing project	Vibrio cholerae HC-61A2	University of Maryland School of Medicine	2521172725	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae	4000124	3714	
643886199	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Blautia hydrogenotrophica DSM 10507	Washington University in St. Louis	643886199	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia hydrogenotrophica	3565428	3931	
2534681965	Bacteria	Permanent Draft	Streptococcus pneumoniae at IGS	Streptococcus pneumoniae GA47368	University of Maryland School of Medicine	2534681965	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	2177227	2389	
2507262015	Bacteria	Permanent Draft	Methylobacterium extorquens DSM 13060, a plant growth-promoting conifer endophyte	Methylobacterium extorquens DSM 13060	DOE Joint Genome Institute (JGI)	2507262015	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium extorquens	6691911	6627	
2529292838	Bacteria	Permanent Draft	Genome sequence of Yersinia Pestis	Yersinia pestis PY-72	University of Maryland School of Medicine	2529292838	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia pestis	4471609	4697	
650377989	Bacteria	Finished	Human Microbiome Project (HMP) Reference Genomes	Clostridiales sp. SS3/4	Wellcome Trust Sanger Institute	650377989	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified	butyrate-producing bacterium SS3/4	3601020	3051	
645951878	Bacteria	Permanent Draft	Genome sequence of Ureaplasma parvum	Ureaplasma urealyticum sv. 12 U24	J. Craig Venter Institute (JCVI)	645951878	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	Ureaplasma urealyticum	844514	651	
2521172714	Bacteria	Finished	Streptococcus dysgalactiae equisimilis AC-2713	Streptococcus dysgalactiae equisimilis AC-2713	RWTH Aachen University	2521172714	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus dysgalactiae	2179445	2287	
646311954	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Spirosoma linguale DSM 74	DOE Joint Genome Institute (JGI)	646311954	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	Spirosoma linguale	8491258	7130	
2558860907	Bacteria	Permanent Draft	Enterococcus -  Broad Institute	Enterococcus cecorum DSM 20682	Broad Institute	2558860907	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus cecorum	2411747	2470	
2511231180	Bacteria	Finished	Bacillus amyloliquefaciens XH7	Bacillus amyloliquefaciens XH7	Beijing Genomics Institute (BGI)	2511231180	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus amyloliquefaciens	3939203	4286	
2510461023	Bacteria	Permanent Draft	Sequencing of 6 Lactobacillus casei strains with biofuels-related phenotypes of interest	Lactobacillus casei 12A	DOE Joint Genome Institute (JGI)	2510461023	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus casei	2931998	3128	
2515154067	Bacteria	Permanent Draft	Genomic variation in Bacteroides isolates	Bacteroides thetaiotaomicron NLAE-zl-H492	Iowa State University	2515154067	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	6792460	5906	
2562617100	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Peptoanaerobacter stomatis CM2	Broad Institute	2562617100	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptoanaerobacter	Peptoanaerobacter stomatis	2312592	2030	
2630968947	Bacteria	Finished	Frischella perrara strain:PEB0191 Genome sequencing	Frischella perrara PEB0191	University of Lausanne	2630968947	Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	Frischella	Frischella perrara	2692351	2369	
646311908	Bacteria	Finished	Bacillus pseudofirmus OF4	Bacillus pseudofirmus OF4	Allegheny-Singer Research Institute	646311908	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus pseudofirmus	4249248	4434	
2515154065	Bacteria	Permanent Draft	Genomic variation in Bacteroides isolates	Bacteroides ovatus NLAE-zl-H361	Iowa State University	2515154065	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	6486726	5334	
646311929	Bacteria	Finished	Paenibacillus sp. Y412MC10	Paenibacillus lautus Y412MC10	DOE Joint Genome Institute (JGI)	646311929	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. Y412MC10	7121665	6444	
637000208	Bacteria	Finished	Proteobacterium strain JS666 and Nocardioides strain JS614	Polaromonas sp. JS666	DOE Joint Genome Institute (JGI)	637000208	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	Polaromonas sp. JS666	5898676	5634	
2534682131	Bacteria	Permanent Draft	Vibrio cholerae Genome sequencing project	Vibrio cholerae HC-55A1	University of Maryland School of Medicine	2534682131	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae	3925908	3794	
2515154010	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Streptococcus merionis DSM 19192	DOE Joint Genome Institute (JGI)	2515154010	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus merionis	2357340	2227	
2597490195	Bacteria	Permanent Draft	Soil crust bacteria isolates from Moab Desert - Arizona State University	Massilia sp. BSC265	Arizona State University	2597490195	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. BSC265	5326161	4746	
2547132151	Bacteria	Permanent Draft	Brevibacillus sp. phR	Brevibacillus massiliensis phR	Aix-Marseille University	2547132151	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus massiliensis	4952787	5133	
646564533	Bacteria	Finished	Escherichia coli O55:H7 CB9615	Escherichia coli O55:H7 CB9615	Nankai University	646564533	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5452353	5294	
2513237213	Bacteria	Finished	Selenomonas ruminantium lactilytica TAM6421	Selenomonas ruminantium lactilytica TAM6421	National Institute of Technology and Evaluation	2513237213	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas ruminantium	3631933	3608	
2509276051	Bacteria	Finished	5 novel Clostridia	Clostridium sp. BNL1100	DOE Joint Genome Institute (JGI)	2509276051	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. BNL1100	4613747	4117	
647533209	Bacteria	Permanent Draft	Ruegeria sp. TrichCH4B	Silicibacter sp. TrichCH4B	J. Craig Venter Institute (JCVI)	647533209	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	Silicibacter sp. TrichCH4B	4689084	4814	
2516653037	Bacteria	Permanent Draft	Janthinobacterium lividum PAMC 25724	Janthinobacterium lividum PAMC 25724	Korea Polar Research Institute (KOPRI)	2516653037	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Janthinobacterium lividum	4984958	4546	
2698536322	Bacteria	Permanent Draft	Evolutionary Genomics and Population Genetics of Pathogenic Streptococci - JCVI	Streptococcus agalactiae FSL S3-026	J. Craig Venter Institute (JCVI)	2698536322	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	2253557	2451	
2526164595	Bacteria	Permanent Draft	Escherichia coli (diarrheagenic strains)	Escherichia coli DEC15A	University of Maryland	2526164595	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5246096	5417	
645058719	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Corynebacterium tuberculostearicum SK141	J. Craig Venter Institute (JCVI)	645058719	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium tuberculostearicum	2372261	2265	
2529292584	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Bifidobacterium choerinum DSM 20434	DOE Joint Genome Institute (JGI)	2529292584	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium choerinum	2037324	1671	
640069310	Bacteria	Finished	Desulfotomaculum reducens MI-1	Desulfotomaculum reducens MI-1	DOE Joint Genome Institute (JGI)	640069310	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	Desulfotomaculum reducens	3608104	3488	
2627853818	Bacteria	Finished	Lactobacillus brevis BSO 464	Lactobacillus brevis BSO 464	University of Saskatchewan	2627853818	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus brevis	2723202	2793	
2547132380	Bacteria	Permanent Draft	Mycobacterium avium paratuberculosis comparative genome project	Mycobacterium avium paratuberculosis Pt145	Commonwealth Scientific and Industrial Research Organisation (CSIRO)	2547132380	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium avium	4568858	5042	
2517487002	Bacteria	Permanent Draft	Loktanella sp. SE62	Loktanella sp. SE62	J. Craig Venter Institute (JCVI)	2517487002	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Loktanella	Loktanella sp. SE62	4581948	4641	
643348503	Bacteria	Finished	Acinetobacter baumannii AB307-0294	Acinetobacter baumannii AB307-0294	State University of New York	643348503	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	3760981	3542	
651285009	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Streptococcus sp. C300	Broad Institute	651285009	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. C300	2024600	1968	
638341027	Bacteria	Permanent Draft	Burkholderia Pathogen - TIGR	Burkholderia mallei 10399	J. Craig Venter Institute (JCVI)	638341027	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia mallei	5933783	4951	
2558860288	Bacteria	Permanent Draft	Escherichia coli genome sequencing project - Cornell University	Escherichia coli ECC-Z	Cornell University	2558860288	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	4911586	4751	
651053005	Bacteria	Finished	Human Microbiome Project (HMP) Reference Genomes	Bifidobacterium breve ACS-071-V-Sch8b	J. Craig Venter Institute (JCVI)	651053005	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	2327492	1890	
649989954	Bacteria	Permanent Draft	Helicobacter suis HS1	Helicobacter suis HS1	Ghent University	649989954	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter suis	1635292	1205	
2511231082	Bacteria	Finished	Chlamydia trachomatis A2497	Chlamydia trachomatis A2497	Wellcome Trust Sanger Institute	2511231082	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia trachomatis	1051827	939	
2547132346	Bacteria	Permanent Draft	Leptospira Genomics And Human Health - JCVI	Leptospira interrogans sv. Copenhageni Fiocruz LV2908	J. Craig Venter Institute (JCVI)	2547132346	Spirochaetes	Spirochaetia	unclassified	Leptospiraceae	Leptospira	Leptospira interrogans	4534768	3915	
2537562043	Bacteria	Permanent Draft	Helicobacter pylori sequencing project - Institute for Genome Sciences	Helicobacter pylori Hp P-11	University of Maryland School of Medicine	2537562043	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori	1693878	1771	
2531839061	Bacteria	Permanent Draft	Evolutionary Genomics and Population Genetics of Pathogenic Streptococci	Streptococcus agalactiae GB00241	J. Craig Venter Institute (JCVI)	2531839061	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	2140281	2214	
651324110	Bacteria	Permanent Draft	Xanthomonas perforans 91-118	Xanthomonas perforans 91-118	University of Florida	651324110	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas perforans	5262127	4700	
2531839389	Bacteria	Permanent Draft	Aggregatibacter genome sequencing, USC School of Dentistry, USA	Aggregatibacter actinomycetemcomitans sv. d I63B	University of Washington	2531839389	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Aggregatibacter actinomycetemcomitans	2180415	2346	
2636415574	Bacteria	Permanent Draft	Crocosphaera watsonii WH 0005	Crocosphaera watsonii WH 0005	University of California, Santa Cruz	2636415574	Cyanobacteria	unclassified	Chroococcales	Aphanothecaceae	Crocosphaera	Crocosphaera watsonii	5961117	6625	
2571042909	Bacteria	Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Phenylobacterium composti DSM 19425	DOE Joint Genome Institute (JGI)	2571042909	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Phenylobacterium composti	3304362	3230	
2562617179	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Sphingobacterium spiritivorum ATCC 33861	Baylor College of Medicine	2562617179	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium spiritivorum	5091512	4530	
2627853717	Bacteria	Permanent Draft	Crocosphaera watsonii WH 0402	Crocosphaera watsonii WH 0402	University of California, Santa Cruz	2627853717	Cyanobacteria	unclassified	Chroococcales	Aphanothecaceae	Crocosphaera	Crocosphaera watsonii	1997175	2349	
2507262052	Bacteria	Permanent Draft	Synechococcus genomes and the evolution of genome size	Synechococcus sp. WH 8016	DOE Joint Genome Institute (JGI)	2507262052	Cyanobacteria	unclassified	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. WH 8016	2706690	3046	
2548876623	Bacteria	Permanent Draft	Sequencing clinical isolates from dental plaque	Streptococcus sobrinus TCI-56	J. Craig Venter Institute (JCVI)	2548876623	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sobrinus	2075737	2229	
648276625	Bacteria	Permanent Draft	Brucella sp. BO2	Brucella sp. BO2	Virginia Bioinformatics Institute	648276625	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Brucella sp. BO2	3305941	3030	
642555124	Bacteria	Finished	Clavibacter michiganensis sepedonicus ATCC 33113	Clavibacter michiganensis sepedonicus ATCC 33113	Wellcome Trust Sanger Institute	642555124	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Clavibacter	Clavibacter michiganensis	3403786	3168	
2663763018	Bacteria	Permanent Draft	Comparative genomic analysis of multiple type strains of the genus Bifidobacterium	Bifidobacterium subtile DSM 20096	Inner Mongolia Agricultural University	2663763018	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium subtile	2754149	2303	
648276681	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Lactobacillus delbrueckii bulgaricus PB2003/044-T3-4	J. Craig Venter Institute (JCVI)	648276681	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus delbrueckii	1977342	1980	
2541046976	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Actinotignum schaalii FB123-CNA-2	Broad Institute	2541046976	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinotignum	Actinotignum schaalii	2065705	1781	
649989928	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Dialister microaerophilus UPII-345-E	J. Craig Venter Institute (JCVI)	649989928	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	Dialister micraerophilus	1395825	1362	
2636415941	Bacteria	Finished	Pseudomonas aeruginosa DSM 50071 genome sequencing - Okinawa Institute of Advanced Sciences	Pseudomonas aeruginosa DSM 50071	Okinawa Institute of Science and Technology	2636415941	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	6317050	5881	
640963052	Bacteria	Permanent Draft	Comparative genomic analyses of seventeen Streptococcus pneumoniae strains: insights into the pneumococcal supragenome	Streptococcus pneumoniae SP23-BS72	West Penn Allegheny Health System	640963052	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	2102291	2451	
640963040	Bacteria	Permanent Draft	Lentisphaera araneosa HTCC2155	Lentisphaera araneosa HTCC2155	J. Craig Venter Institute (JCVI)	640963040	Lentisphaerae	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	Lentisphaera	Lentisphaera araneosa	6023180	5173	
2636416100	Bacteria	Permanent Draft	Vibrio cholerae 1587	Vibrio cholerae 1587	J. Craig Venter Institute (JCVI)	2636416100	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae	4195855	3949	
642555146	Bacteria	Finished	Chlorobia, 8 species	Pelodictyon phaeoclathratiforme BU-1	DOE Joint Genome Institute (JGI)	642555146	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Pelodictyon	Pelodictyon phaeoclathratiforme	3018238	2969	
2558860281	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Porphyromonas catoniae ATCC 51270		2558860281	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas catoniae	2040170	1648	
2512564011	Bacteria	Permanent Draft	Genome sequences of selected type strains of the genus Amycolatopsis	Amycolatopsis halophila YIM 93223, DSM 45216	DOE Joint Genome Institute (JGI)	2512564011	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis halophila	5551297	5187	
643886120	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Enterococcus faecium TX1330	Baylor College of Medicine	643886120	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium	2721167	2836	
649633032	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Cellulophaga lytica LIM-21, DSM 7489	DOE Joint Genome Institute (JGI)	649633032	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga lytica	3765936	3358	
2537561788	Bacteria	Permanent Draft	Salmonella enterica subsp. enterica serovar Enteritidis str. PT23	Salmonella enterica enterica sv. Enteritidis PT23	U.S. Food and Drug Administration	2537561788	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	4721404	4623	
2565956591	Bacteria	Permanent Draft	Bacterioides species genome sequencing - The University of Tokyo	Bacteroides acidifaciens JCM 10556	University of Tokyo	2565956591	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides acidifaciens	4849058	5014	
644736388	Bacteria	Finished	CSP_300136_795817	Methylotenera mobilis JLW8	DOE Joint Genome Institute (JGI)	644736388	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	Methylotenera	Methylotenera mobilis	2547570	2400	
644736326	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Anaerococcus prevotii PC 1, DSM 20548	DOE Joint Genome Institute (JGI)	644736326	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus prevotii	1998633	1913	
650377943	Bacteria	Finished	Human Microbiome Project (HMP) Reference Genomes	Gordonibacter pamelaeae 7-10-1-bT, DSM 19378	Wellcome Trust Sanger Institute	650377943	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Gordonibacter	Gordonibacter pamelaeae	3608022	2077	
649633093	Bacteria	Finished	Human Microbiome Project (HMP) Reference Genomes	Rothia dentocariosa ATCC 17931	Baylor College of Medicine	649633093	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	Rothia dentocariosa	2506025	2281	
2529293087	Bacteria	Permanent Draft	Evolutionary Genomics and Population Genetics of Pathogenic Streptococci	Streptococcus agalactiae CCUG 37742	J. Craig Venter Institute (JCVI)	2529293087	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	2172709	2165	
2562617065	Bacteria	Permanent Draft	Coxiella burnetii MSU Goat Q177	Coxiella burnetii MSU Goat Q177	J. Craig Venter Institute (JCVI)	2562617065	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Coxiella	Coxiella burnetii	2090565	2254	
2508501023	Bacteria	Permanent Draft	Single Isolate (Lovley) DNA Sequencing	Desulfobacter postgatei 2ac9	DOE Joint Genome Institute (JGI)	2508501023	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacter	Desulfobacter postgatei	3974658	3773	
640963005	Bacteria	Permanent Draft	Vibrio cholerae B33	Vibrio cholerae B33	J. Craig Venter Institute (JCVI)	640963005	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae	4026835	3758	
637000261	Bacteria	Finished	Genome dynamics and diversity of Shigella species	Shigella boydii sv. 4 Sb227	Chinese National Human Genome Center, Microbial Genome Center	637000261	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella boydii	4646520	4640	
2506520045	Bacteria	Permanent Draft	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Leptotrichia goodfellowii LB 57, DSM 19756	DOE Joint Genome Institute (JGI)	2506520045	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia goodfellowii	2281162	2239	
2504557005	Bacteria	Permanent Draft	GEBA-PCC	Pseudanabaena biceps PCC 7429	DOE Joint Genome Institute (JGI)	2504557005	Cyanobacteria	unclassified	Synechococcales	Pseudanabaenaceae	Pseudanabaena	Pseudanabaena biceps	5476421	4820	
2523533559	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Haliea salexigens DSM 19537	DOE Joint Genome Institute (JGI)	2523533559	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Haliea	Haliea salexigens	4258722	4016	
641736107	Bacteria	Permanent Draft	Genome sequence of Ureaplasma parvum	Ureaplasma parvum sv. 14 ATCC 33697	J. Craig Venter Institute (JCVI)	641736107	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	Ureaplasma parvum	749965	595	
2582580726	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Butyrivibrio hungatei DSM 14810	DOE Joint Genome Institute (JGI)	2582580726	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio hungatei	3394947	3093	
